id,example_id,lings_property_id,group_id,creator_id
2088,2037,20709,group_1,user_0_4
2089,2036,20336,group_1,user_0_1
2090,2046,22316,group_1,user_0_3
2091,2027,20120,group_1,user_0_8
2092,2036,20206,group_1,user_0_1
2093,2041,20728,group_1,user_0_2
2094,2035,25143,group_1,user_0_4
2095,2048,20442,group_1,user_0_4
2096,2031,20541,group_1,user_0_4
2097,2024,21307,group_1,user_0_5
2098,2021,20185,group_1,user_0_7
2099,2026,21486,group_1,user_0_4
2100,2046,20514,group_1,user_0_5
2101,2031,21334,group_1,user_0_7
2102,2013,20066,group_1,user_0_2
2103,2047,21668,group_1,user_0_9
2104,2044,20629,group_1,user_0_7
2105,2004,20106,group_1,user_0_0
2106,2049,23202,group_1,user_0_7
2107,2010,21003,group_1,user_0_0
2108,2030,21671,group_1,user_0_1
2109,2033,20364,group_1,user_0_8
2110,2049,22663,group_1,user_0_6
2111,2002,20716,group_1,user_0_9
2112,2011,21184,group_1,user_0_9
2113,2042,21788,group_1,user_0_2
2114,2019,22214,group_1,user_0_2
2115,2033,21259,group_1,user_0_3
2116,2011,20224,group_1,user_0_0
2117,2036,22503,group_1,user_0_8
2118,2003,20578,group_1,user_0_9
2119,2036,20651,group_1,user_0_5
2120,2013,24444,group_1,user_0_6
2121,2007,20187,group_1,user_0_2
2122,2046,21544,group_1,user_0_1
2124,2011,25143,group_1,user_0_6
2125,2000,25210,group_1,user_0_6
2126,2039,20032,group_1,user_0_7
2127,2013,23676,group_1,user_0_7
2128,2016,21010,group_1,user_0_8
2129,2036,22128,group_1,user_0_8
2130,2044,20003,group_1,user_0_3
2131,2045,20518,group_1,user_0_2
2132,2025,23216,group_1,user_0_0
2133,2022,20033,group_1,user_0_0
2134,2019,20076,group_1,user_0_8
2135,2040,22851,group_1,user_0_3
2136,2006,22366,group_1,user_0_4
2137,2022,21708,group_1,user_0_2
2138,2022,22163,group_1,user_0_9
2139,2046,25215,group_1,user_0_6
2142,2042,21708,group_1,user_0_6
2143,2026,20356,group_1,user_0_6
2144,2001,21082,group_1,user_0_7
2145,2026,21297,group_1,user_0_6
2146,2014,20209,group_1,user_0_2
2147,2043,23310,group_1,user_0_6
2148,2037,21283,group_1,user_0_0
2149,2005,24298,group_1,user_0_3
2150,2031,21298,group_1,user_0_4
2151,2048,20862,group_1,user_0_1
2152,2025,20804,group_1,user_0_9
2153,2005,23436,group_1,user_0_5
2154,2036,21680,group_1,user_0_0
2155,2011,21167,group_1,user_0_7
2156,2029,20109,group_1,user_0_5
2157,2034,21452,group_1,user_0_5
2158,2005,20349,group_1,user_0_7
2159,2028,23237,group_1,user_0_5
2160,2024,20261,group_1,user_0_3
2161,2026,20435,group_1,user_0_6
2162,2002,20121,group_1,user_0_1
2163,2045,23542,group_1,user_0_5
2165,2041,28711,group_1,user_0_0
2166,2015,20566,group_1,user_0_4
2167,2002,23295,group_1,user_0_7
2168,2030,21019,group_1,user_0_3
2169,2012,20839,group_1,user_0_3
2170,2018,22424,group_1,user_0_1
2171,2019,20964,group_1,user_0_9
2172,2039,23397,group_1,user_0_6
2173,2047,20107,group_1,user_0_6
2174,2031,20624,group_1,user_0_2
2175,2041,22026,group_1,user_0_4
2176,2039,20670,group_1,user_0_6
2177,2036,20648,group_1,user_0_6
2178,2035,21032,group_1,user_0_9
2179,2021,21351,group_1,user_0_4
2180,2032,20953,group_1,user_0_0
2181,2009,20850,group_1,user_0_5
2183,2032,22172,group_1,user_0_2
2184,2008,22514,group_1,user_0_8
2185,2025,20154,group_1,user_0_5
2186,2006,24642,group_1,user_0_5
2187,2020,21578,group_1,user_0_9
2188,2014,20303,group_1,user_0_0
2189,2020,25840,group_1,user_0_8
2190,2003,20908,group_1,user_0_4
2191,2007,20242,group_1,user_0_8
2192,2020,20370,group_1,user_0_7
2193,2030,23676,group_1,user_0_4
2194,2033,22113,group_1,user_0_1
2195,2029,20389,group_1,user_0_3
2196,2001,20235,group_1,user_0_9
2197,2003,20651,group_1,user_0_2
2198,2042,20891,group_1,user_0_8
2199,2021,23232,group_1,user_0_1
2201,2019,22800,group_1,user_0_6
2202,2023,20752,group_1,user_0_9
2203,2047,20461,group_1,user_0_1
2204,2044,23331,group_1,user_0_7
2205,2002,20321,group_1,user_0_5
2206,2034,23838,group_1,user_0_1
2207,2012,23870,group_1,user_0_7
2208,2006,23755,group_1,user_0_1
2209,2043,21218,group_1,user_0_9
2210,2039,22353,group_1,user_0_5
2211,2043,21088,group_1,user_0_5
2212,2017,20841,group_1,user_0_4
2213,2044,21671,group_1,user_0_8
2214,2037,22340,group_1,user_0_0
2215,2008,20162,group_1,user_0_8
2216,2034,20788,group_1,user_0_0
2217,2015,21936,group_1,user_0_2
2218,2038,20349,group_1,user_0_8
2219,2014,20562,group_1,user_0_1
2220,2038,22567,group_1,user_0_0
2221,2034,23495,group_1,user_0_9
2222,2033,21544,group_1,user_0_8
2223,2017,20197,group_1,user_0_9
2224,2013,21875,group_1,user_0_8
2225,2028,21300,group_1,user_0_5
2226,2021,21304,group_1,user_0_6
2227,2046,20607,group_1,user_0_6
2228,2008,21204,group_1,user_0_1
2229,2037,20055,group_1,user_0_3
2230,2019,20678,group_1,user_0_4
2231,2037,21668,group_1,user_0_8
2232,2048,21223,group_1,user_0_4
2233,2043,21174,group_1,user_0_8
2234,2036,24078,group_1,user_0_2
2235,2012,21405,group_1,user_0_5
2236,2042,20823,group_1,user_0_6
2237,2011,20285,group_1,user_0_1
2238,2015,21763,group_1,user_0_5
2239,2011,21939,group_1,user_0_2
2240,2039,20382,group_1,user_0_8
2241,2020,20445,group_1,user_0_1
2242,2015,21607,group_1,user_0_5
2243,2024,20375,group_1,user_0_5
2244,2027,22697,group_1,user_0_8
2245,2028,20730,group_1,user_0_9
2246,2020,21461,group_1,user_0_1
2248,2020,20080,group_1,user_0_4
2249,2009,20030,group_1,user_0_8
2250,2007,23460,group_1,user_0_2
2251,2033,22423,group_1,user_0_3
2252,2032,21288,group_1,user_0_8
2253,2036,23154,group_1,user_0_3
2254,2040,21064,group_1,user_0_1
2255,2039,25442,group_1,user_0_3
2256,2017,21631,group_1,user_0_8
2257,2031,23725,group_1,user_0_3
2258,2026,20334,group_1,user_0_8
2259,2049,22757,group_1,user_0_0
2260,2000,20447,group_1,user_0_4
2261,2018,20081,group_1,user_0_2
2262,2034,20840,group_1,user_0_5
2263,2044,20269,group_1,user_0_5
2264,2003,20689,group_1,user_0_9
2267,2047,22252,group_1,user_0_9
2268,2044,21010,group_1,user_0_3
2269,2013,23758,group_1,user_0_2
2270,2018,20224,group_1,user_0_9
2271,2004,21405,group_1,user_0_8
2272,2039,20898,group_1,user_0_6
2273,2043,21837,group_1,user_0_1
2274,2004,20043,group_1,user_0_9
2275,2037,20430,group_1,user_0_8
2276,2001,20412,group_1,user_0_4
2277,2010,22427,group_1,user_0_7
2278,2045,20374,group_1,user_0_1
2279,2014,20023,group_1,user_0_1
2280,2041,20985,group_1,user_0_2
2281,2023,22200,group_1,user_0_7
2282,2003,20737,group_1,user_0_3
2283,2025,20574,group_1,user_0_6
2285,2003,22392,group_1,user_0_9
2286,2008,20621,group_1,user_0_8
2287,2000,20808,group_1,user_0_3
2288,2038,20069,group_1,user_0_7
2289,2016,20244,group_1,user_0_1
2290,2016,21284,group_1,user_0_7
2291,2026,21091,group_1,user_0_0
2292,2006,21837,group_1,user_0_9
2293,2006,21218,group_1,user_0_0
2294,2043,23333,group_1,user_0_1
2295,2005,23397,group_1,user_0_1
2296,2010,20332,group_1,user_0_1
2297,2048,22741,group_1,user_0_1
2298,2019,22766,group_1,user_0_9
2299,2003,21234,group_1,user_0_6
2300,2015,21609,group_1,user_0_5
2301,2011,20579,group_1,user_0_5
2302,2036,20535,group_1,user_0_0
2303,2043,25840,group_1,user_0_1
2304,2012,21642,group_1,user_0_3
2305,2031,20767,group_1,user_0_4
2306,2040,21790,group_1,user_0_1
2307,2043,20932,group_1,user_0_1
2308,2002,22440,group_1,user_0_1
2309,2015,20783,group_1,user_0_2
2310,2009,20397,group_1,user_0_3
2312,2038,23397,group_1,user_0_5
2313,2048,20811,group_1,user_0_9
2314,2047,21283,group_1,user_0_0
2315,2010,20253,group_1,user_0_8
2316,2025,20675,group_1,user_0_6
2317,2038,20898,group_1,user_0_3
2318,2043,21659,group_1,user_0_1
2319,2019,24202,group_1,user_0_6
2320,2043,22825,group_1,user_0_3
2321,2044,23758,group_1,user_0_2
2322,2029,20349,group_1,user_0_5
2323,2043,22398,group_1,user_0_6
2324,2034,20802,group_1,user_0_6
2325,2042,25563,group_1,user_0_6
2326,2007,22991,group_1,user_0_4
2327,2021,20679,group_1,user_0_4
2328,2032,20506,group_1,user_0_5
2329,2002,20198,group_1,user_0_7
2330,2008,22406,group_1,user_0_5
2331,2018,20386,group_1,user_0_3
2332,2009,21300,group_1,user_0_8
2333,2030,21304,group_1,user_0_9
2334,2041,21099,group_1,user_0_2
2335,2046,20061,group_1,user_0_0
2336,2038,21383,group_1,user_0_4
2338,2031,21226,group_1,user_0_5
2339,2011,20004,group_1,user_0_9
2340,2018,20074,group_1,user_0_2
2341,2004,21005,group_1,user_0_6
2342,2006,20052,group_1,user_0_4
2344,2035,20134,group_1,user_0_7
2345,2010,23085,group_1,user_0_8
2346,2016,21788,group_1,user_0_9
2347,2037,24360,group_1,user_0_5
2348,2039,21247,group_1,user_0_7
2349,2029,20357,group_1,user_0_3
2351,2049,20113,group_1,user_0_9
2353,2024,23038,group_1,user_0_3
2354,2005,21255,group_1,user_0_4
2355,2034,20295,group_1,user_0_9
2357,2033,20352,group_1,user_0_0
2358,2032,22722,group_1,user_0_7
2359,2003,20206,group_1,user_0_3
2360,2030,20740,group_1,user_0_8
2361,2027,20999,group_1,user_0_2
2362,2044,20740,group_1,user_0_3
2363,2014,20330,group_1,user_0_0
2364,2001,22324,group_1,user_0_2
2365,2005,20032,group_1,user_0_8
2366,2028,22340,group_1,user_0_7
2367,2033,20277,group_1,user_0_6
2368,2006,25840,group_1,user_0_4
2369,2044,20005,group_1,user_0_5
2371,2007,21874,group_1,user_0_3
2373,2014,21985,group_1,user_0_4
2374,2037,20139,group_1,user_0_6
2376,2026,21848,group_1,user_0_0
2377,2004,20816,group_1,user_0_1
2378,2003,20606,group_1,user_0_9
2379,2008,22757,group_1,user_0_5
2380,2028,20137,group_1,user_0_6
2381,2008,23563,group_1,user_0_6
2382,2010,22334,group_1,user_0_5
2383,2023,20030,group_1,user_0_2
2384,2008,23664,group_1,user_0_6
2385,2004,21803,group_1,user_0_3
2386,2022,21706,group_1,user_0_2
2388,2002,20092,group_1,user_0_6
2389,2013,21010,group_1,user_0_2
2390,2021,21240,group_1,user_0_0
2392,2015,20098,group_1,user_0_4
2393,2007,22677,group_1,user_0_3
2394,2034,20155,group_1,user_0_3
2395,2010,21357,group_1,user_0_2
2396,2005,21383,group_1,user_0_9
2397,2001,20291,group_1,user_0_9
2398,2036,20481,group_1,user_0_8
2399,2016,20003,group_1,user_0_9
2400,2009,20049,group_1,user_0_3
2401,2044,20103,group_1,user_0_9
2402,2009,20746,group_1,user_0_2
2403,2037,22605,group_1,user_0_3
2404,2044,21843,group_1,user_0_3
2405,2036,22392,group_1,user_0_8
2406,2018,20257,group_1,user_0_7
2407,2002,20390,group_1,user_0_1
2409,2009,22761,group_1,user_0_7
2410,2046,20182,group_1,user_0_1
2411,2038,21053,group_1,user_0_4
2412,2024,20641,group_1,user_0_2
2413,2022,20581,group_1,user_0_2
2414,2041,22896,group_1,user_0_2
2415,2023,20430,group_1,user_0_8
2416,2039,22109,group_1,user_0_8
2417,2031,20776,group_1,user_0_1
2418,2037,20073,group_1,user_0_4
2419,2027,22464,group_1,user_0_1
2420,2023,20073,group_1,user_0_4
2421,2018,20713,group_1,user_0_2
2422,2043,22040,group_1,user_0_0
2423,2016,20747,group_1,user_0_7
2424,2037,22634,group_1,user_0_6
2425,2038,22896,group_1,user_0_4
2426,2003,22414,group_1,user_0_9
2427,2007,20608,group_1,user_0_7
2428,2004,20600,group_1,user_0_0
2429,2019,20483,group_1,user_0_8
2430,2037,21504,group_1,user_0_7
2431,2018,24977,group_1,user_0_3
2433,2037,20323,group_1,user_0_4
2434,2025,20594,group_1,user_0_1
2435,2048,20266,group_1,user_0_1
2437,2028,20139,group_1,user_0_9
2438,2011,20942,group_1,user_0_4
2439,2019,22584,group_1,user_0_0
2440,2015,22623,group_1,user_0_8
2441,2039,22002,group_1,user_0_8
2442,2033,20061,group_1,user_0_7
2443,2004,21004,group_1,user_0_9
2444,2028,21230,group_1,user_0_3
2445,2005,20985,group_1,user_0_8
2447,2046,24701,group_1,user_0_5
2448,2039,20109,group_1,user_0_9
2449,2006,22337,group_1,user_0_4
2450,2037,20753,group_1,user_0_9
2451,2027,20457,group_1,user_0_8
2452,2005,20037,group_1,user_0_2
2453,2037,20129,group_1,user_0_2
2454,2038,20342,group_1,user_0_0
2455,2017,21222,group_1,user_0_9
2456,2007,23214,group_1,user_0_3
2457,2004,20157,group_1,user_0_3
2458,2013,22443,group_1,user_0_7
2459,2020,22337,group_1,user_0_0
2460,2039,22896,group_1,user_0_6
2461,2016,20823,group_1,user_0_6
2462,2020,21954,group_1,user_0_0
2463,2021,21464,group_1,user_0_8
2464,2002,20407,group_1,user_0_9
2465,2049,20899,group_1,user_0_5
2467,2012,21444,group_1,user_0_5
2468,2035,22067,group_1,user_0_4
2469,2034,21008,group_1,user_0_7
2470,2030,20221,group_1,user_0_7
2471,2035,25416,group_1,user_0_3
2472,2045,22890,group_1,user_0_1
2475,2010,21075,group_1,user_0_2
2476,2020,21088,group_1,user_0_4
2477,2024,20531,group_1,user_0_7
2478,2038,21306,group_1,user_0_8
2479,2019,21633,group_1,user_0_6
2480,2002,20231,group_1,user_0_2
2481,2012,20565,group_1,user_0_2
2482,2003,20153,group_1,user_0_0
2484,2049,21401,group_1,user_0_6
2485,2022,21788,group_1,user_0_6
2487,2014,21560,group_1,user_0_2
2488,2023,20323,group_1,user_0_6
2489,2001,20452,group_1,user_0_0
2490,2002,21806,group_1,user_0_1
2491,2024,20776,group_1,user_0_8
2492,2008,20351,group_1,user_0_4
2494,2020,20406,group_1,user_0_5
2495,2018,20721,group_1,user_0_5
2496,2010,21753,group_1,user_0_3
2497,2047,21044,group_1,user_0_9
2498,2030,20668,group_1,user_0_9
2499,2016,21152,group_1,user_0_0
2500,2032,22214,group_1,user_0_3
2501,2045,22137,group_1,user_0_4
2502,2018,21032,group_1,user_0_5
2503,2010,24078,group_1,user_0_5
2504,2032,21326,group_1,user_0_5
2505,2043,20052,group_1,user_0_7
2506,2031,21223,group_1,user_0_8
2507,2000,20259,group_1,user_0_7
2508,2028,22634,group_1,user_0_6
2509,2027,23162,group_1,user_0_1
2510,2006,20279,group_1,user_0_6
2511,2046,20246,group_1,user_0_8
2512,2049,20919,group_1,user_0_3
2513,2043,20583,group_1,user_0_1
2514,2044,20580,group_1,user_0_9
2515,2037,22215,group_1,user_0_7
2516,2014,21104,group_1,user_0_3
2517,2010,20336,group_1,user_0_3
2518,2028,22200,group_1,user_0_1
2521,2031,20484,group_1,user_0_7
2522,2046,21259,group_1,user_0_8
2523,2030,20346,group_1,user_0_8
2524,2047,23457,group_1,user_0_4
2525,2005,20069,group_1,user_0_8
2527,2018,21086,group_1,user_0_2
2528,2030,20185,group_1,user_0_6
2529,2046,20843,group_1,user_0_1
2530,2033,22102,group_1,user_0_7
2531,2003,21829,group_1,user_0_6
2532,2006,23293,group_1,user_0_7
2533,2048,21967,group_1,user_0_1
2534,2018,20564,group_1,user_0_7
2535,2016,23826,group_1,user_0_8
2536,2047,20403,group_1,user_0_3
2538,2004,20987,group_1,user_0_8
2540,2015,23327,group_1,user_0_1
2541,2045,20339,group_1,user_0_2
2542,2025,20260,group_1,user_0_0
2543,2015,20653,group_1,user_0_4
2544,2011,21894,group_1,user_0_5
2546,2034,20913,group_1,user_0_2
2547,2048,20593,group_1,user_0_6
2548,2037,22322,group_1,user_0_1
2549,2026,23007,group_1,user_0_8
2551,2016,21026,group_1,user_0_4
2553,2015,20086,group_1,user_0_4
2554,2001,20869,group_1,user_0_6
2555,2012,20724,group_1,user_0_2
2558,2008,22589,group_1,user_0_8
2559,2029,22567,group_1,user_0_8
2560,2044,20185,group_1,user_0_8
2561,2024,20147,group_1,user_0_6
2563,2005,22109,group_1,user_0_7
2564,2017,20233,group_1,user_0_3
2566,2025,20240,group_1,user_0_3
2567,2037,23237,group_1,user_0_5
2568,2007,20384,group_1,user_0_8
2569,2021,21026,group_1,user_0_1
2570,2008,20521,group_1,user_0_2
2571,2049,21959,group_1,user_0_5
2573,2013,21284,group_1,user_0_9
2574,2032,23362,group_1,user_0_9
2575,2032,22473,group_1,user_0_6
2576,2025,20466,group_1,user_0_1
2577,2034,22991,group_1,user_0_0
2578,2005,22421,group_1,user_0_6
2579,2006,22825,group_1,user_0_2
2580,2035,20257,group_1,user_0_8
2581,2040,24169,group_1,user_0_9
2582,2041,20950,group_1,user_0_9
2584,2000,21490,group_1,user_0_1
2585,2041,20389,group_1,user_0_7
2586,2023,20730,group_1,user_0_9
2587,2007,21161,group_1,user_0_4
2588,2044,20066,group_1,user_0_9
2589,2031,24423,group_1,user_0_6
2590,2025,21088,group_1,user_0_8
2591,2019,22172,group_1,user_0_9
2592,2046,22423,group_1,user_0_4
2593,2040,22630,group_1,user_0_3
2595,2028,20416,group_1,user_0_0
2596,2000,20304,group_1,user_0_5
2597,2021,21414,group_1,user_0_0
2598,2017,20327,group_1,user_0_1
2599,2028,20071,group_1,user_0_8
2601,2024,22394,group_1,user_0_0
2603,2024,21334,group_1,user_0_0
2604,2020,20614,group_1,user_0_1
2605,2048,20205,group_1,user_0_7
2607,2009,20145,group_1,user_0_8
2609,2018,21121,group_1,user_0_3
2610,2032,21901,group_1,user_0_5
2611,2005,20858,group_1,user_0_0
2613,2019,20715,group_1,user_0_4
2614,2010,20453,group_1,user_0_0
2615,2019,20888,group_1,user_0_7
2616,2029,21114,group_1,user_0_8
2617,2013,22516,group_1,user_0_4
2618,2023,20029,group_1,user_0_1
2619,2020,20279,group_1,user_0_7
2621,2048,20261,group_1,user_0_1
2623,2031,20593,group_1,user_0_0
2624,2006,21954,group_1,user_0_3
2626,2048,22535,group_1,user_0_4
2627,2021,21788,group_1,user_0_4
2628,2042,20005,group_1,user_0_8
2629,2019,23486,group_1,user_0_2
2630,2028,20397,group_1,user_0_7
2631,2029,23397,group_1,user_0_8
2632,2035,20660,group_1,user_0_5
2633,2030,21706,group_1,user_0_6
2634,2026,20475,group_1,user_0_7
2636,2043,20594,group_1,user_0_0
2637,2002,21126,group_1,user_0_3
2638,2021,20003,group_1,user_0_7
2639,2019,20252,group_1,user_0_2
2640,2001,21750,group_1,user_0_4
2641,2036,20606,group_1,user_0_0
2643,2030,20629,group_1,user_0_7
2644,2040,20457,group_1,user_0_2
2645,2029,20026,group_1,user_0_6
2646,2045,21681,group_1,user_0_2
2647,2025,24441,group_1,user_0_7
2648,2018,21167,group_1,user_0_1
2649,2024,20433,group_1,user_0_1
2650,2047,20030,group_1,user_0_8
2651,2033,23065,group_1,user_0_5
2652,2048,21214,group_1,user_0_7
2653,2002,20400,group_1,user_0_6
2654,2026,20394,group_1,user_0_2
2655,2021,21168,group_1,user_0_5
2657,2008,20177,group_1,user_0_2
2658,2021,23331,group_1,user_0_4
2659,2043,26506,group_1,user_0_3
2660,2035,20010,group_1,user_0_9
2661,2019,20282,group_1,user_0_9
2663,2028,20753,group_1,user_0_3
2664,2028,22310,group_1,user_0_0
2665,2026,21237,group_1,user_0_3
2666,2048,20168,group_1,user_0_2
2667,2037,21725,group_1,user_0_0
2669,2000,20717,group_1,user_0_7
2670,2025,22311,group_1,user_0_5
2671,2009,20029,group_1,user_0_0
2675,2013,20629,group_1,user_0_7
2676,2002,20207,group_1,user_0_6
2677,2047,25568,group_1,user_0_4
2679,2039,22433,group_1,user_0_5
2680,2027,20748,group_1,user_0_9
2683,2045,21450,group_1,user_0_6
2684,2040,20417,group_1,user_0_9
2685,2006,20011,group_1,user_0_1
2686,2027,22217,group_1,user_0_6
2687,2019,25263,group_1,user_0_9
2688,2019,21556,group_1,user_0_6
2689,2027,20761,group_1,user_0_5
2690,2017,20857,group_1,user_0_8
2691,2022,25563,group_1,user_0_0
2692,2046,21189,group_1,user_0_6
2693,2030,24444,group_1,user_0_7
2694,2023,21230,group_1,user_0_3
2696,2004,20844,group_1,user_0_1
2697,2000,20024,group_1,user_0_6
2700,2025,20080,group_1,user_0_1
2701,2001,20183,group_1,user_0_5
2702,2038,20821,group_1,user_0_3
2703,2031,22878,group_1,user_0_6
2705,2020,20623,group_1,user_0_6
2706,2027,20674,group_1,user_0_7
2708,2044,22163,group_1,user_0_2
2709,2017,22734,group_1,user_0_9
2710,2036,22545,group_1,user_0_0
2711,2004,20077,group_1,user_0_0
2712,2007,20872,group_1,user_0_2
2713,2011,20074,group_1,user_0_0
2714,2026,23003,group_1,user_0_3
2716,2036,20737,group_1,user_0_1
2717,2005,20382,group_1,user_0_3
2718,2019,21371,group_1,user_0_6
2719,2042,21152,group_1,user_0_4
2720,2019,20258,group_1,user_0_2
2721,2013,21351,group_1,user_0_2
2722,2047,20073,group_1,user_0_0
2723,2030,20891,group_1,user_0_8
2724,2005,20707,group_1,user_0_0
2725,2000,20697,group_1,user_0_3
2726,2034,23214,group_1,user_0_2
2727,2011,20229,group_1,user_0_2
2728,2047,22605,group_1,user_0_2
2729,2033,20210,group_1,user_0_4
2730,2015,20424,group_1,user_0_4
2732,2017,20337,group_1,user_0_4
2733,2010,21682,group_1,user_0_1
2734,2019,22539,group_1,user_0_6
2736,2034,20398,group_1,user_0_8
2737,2022,20710,group_1,user_0_0
2739,2028,20430,group_1,user_0_4
2740,2004,21642,group_1,user_0_7
2741,2017,20025,group_1,user_0_1
2742,2019,21856,group_1,user_0_5
2743,2034,20997,group_1,user_0_5
2744,2048,26354,group_1,user_0_0
2745,2026,20610,group_1,user_0_4
2746,2027,20158,group_1,user_0_5
2747,2033,21367,group_1,user_0_7
2748,2027,21598,group_1,user_0_6
2749,2008,20143,group_1,user_0_1
2750,2049,20443,group_1,user_0_0
2753,2021,20062,group_1,user_0_6
2754,2003,20332,group_1,user_0_9
2758,2029,24298,group_1,user_0_2
2759,2026,21971,group_1,user_0_4
2762,2027,28782,group_1,user_0_3
2763,2009,22215,group_1,user_0_1
2765,2028,22761,group_1,user_0_5
2766,2003,20613,group_1,user_0_7
2767,2006,20445,group_1,user_0_2
2768,2044,20645,group_1,user_0_6
2769,2029,21391,group_1,user_0_9
2770,2031,20372,group_1,user_0_5
2771,2041,24142,group_1,user_0_6
2772,2016,22516,group_1,user_0_6
2773,2023,22252,group_1,user_0_8
2775,2049,20177,group_1,user_0_9
2776,2043,20240,group_1,user_0_1
2777,2035,21616,group_1,user_0_1
2778,2031,20666,group_1,user_0_7
2779,2026,21769,group_1,user_0_1
2780,2001,20846,group_1,user_0_7
2781,2030,20062,group_1,user_0_4
2782,2003,21612,group_1,user_0_6
2784,2043,20189,group_1,user_0_8
2785,2019,20381,group_1,user_0_9
2787,2031,20053,group_1,user_0_9
2789,2014,20141,group_1,user_0_3
2790,2023,21283,group_1,user_0_1
2791,2015,20405,group_1,user_0_3
2792,2006,21174,group_1,user_0_4
2796,2038,20880,group_1,user_0_7
2797,2005,25707,group_1,user_0_9
2799,2000,20060,group_1,user_0_3
2800,2025,20034,group_1,user_0_9
2801,2011,21043,group_1,user_0_7
2803,2023,21668,group_1,user_0_9
2804,2042,21168,group_1,user_0_1
2805,2025,20623,group_1,user_0_2
2806,2031,20432,group_1,user_0_8
2807,2017,20525,group_1,user_0_9
2809,2040,21112,group_1,user_0_0
2810,2000,20371,group_1,user_0_5
2812,2032,20726,group_1,user_0_3
2813,2002,20570,group_1,user_0_5
2814,2035,21002,group_1,user_0_6
2815,2038,20389,group_1,user_0_7
2816,2045,21186,group_1,user_0_2
2817,2037,23915,group_1,user_0_0
2818,2033,21015,group_1,user_0_8
2819,2014,20958,group_1,user_0_4
2821,2012,20987,group_1,user_0_4
2822,2005,22567,group_1,user_0_7
2823,2032,20715,group_1,user_0_4
2824,2024,20045,group_1,user_0_9
2825,2014,22175,group_1,user_0_5
2826,2012,22540,group_1,user_0_7
2827,2027,22335,group_1,user_0_1
2829,2034,21874,group_1,user_0_8
2830,2046,28814,group_1,user_0_3
2831,2013,20033,group_1,user_0_9
2832,2048,22074,group_1,user_0_7
2835,2027,21059,group_1,user_0_4
2837,2031,20791,group_1,user_0_4
2839,2019,20971,group_1,user_0_3
2841,2036,22065,group_1,user_0_5
2842,2025,20189,group_1,user_0_4
2843,2033,20659,group_1,user_0_8
2847,2005,21339,group_1,user_0_2
2848,2019,20035,group_1,user_0_9
2849,2023,20409,group_1,user_0_3
2850,2044,21922,group_1,user_0_9
2851,2034,20094,group_1,user_0_5
2853,2012,20119,group_1,user_0_5
2854,2039,20026,group_1,user_0_7
2856,2024,22878,group_1,user_0_5
2857,2043,20647,group_1,user_0_1
2858,2018,21336,group_1,user_0_8
2861,2012,20510,group_1,user_0_7
2862,2042,22443,group_1,user_0_7
2864,2001,20161,group_1,user_0_5
2865,2003,22588,group_1,user_0_1
2866,2022,21019,group_1,user_0_0
2867,2008,20220,group_1,user_0_0
2868,2042,20502,group_1,user_0_5
2871,2008,20603,group_1,user_0_9
2872,2019,20905,group_1,user_0_4
2873,2037,22761,group_1,user_0_5
2874,2045,20219,group_1,user_0_2
2875,2042,22325,group_1,user_0_2
2876,2020,20348,group_1,user_0_0
2877,2032,23060,group_1,user_0_8
2878,2046,20236,group_1,user_0_9
2879,2006,20466,group_1,user_0_7
2881,2027,22190,group_1,user_0_3
2883,2006,20993,group_1,user_0_8
2884,2016,21019,group_1,user_0_9
2885,2020,20362,group_1,user_0_5
2886,2038,20340,group_1,user_0_5
2888,2043,20377,group_1,user_0_1
2889,2029,24142,group_1,user_0_8
2890,2044,20244,group_1,user_0_7
2892,2013,20581,group_1,user_0_0
2893,2025,20279,group_1,user_0_6
2894,2023,20249,group_1,user_0_8
2895,2028,22322,group_1,user_0_4
2896,2039,20037,group_1,user_0_0
2897,2028,20461,group_1,user_0_2
2898,2027,21227,group_1,user_0_5
2900,2026,21238,group_1,user_0_6
2901,2008,20113,group_1,user_0_5
2902,2018,21955,group_1,user_0_1
2903,2042,22516,group_1,user_0_1
2904,2042,21351,group_1,user_0_9
2905,2044,21284,group_1,user_0_3
2906,2008,20075,group_1,user_0_5
2907,2022,20066,group_1,user_0_4
2909,2032,23486,group_1,user_0_5
2910,2036,22334,group_1,user_0_9
2912,2022,21047,group_1,user_0_9
2914,2042,20710,group_1,user_0_2
2916,2037,20752,group_1,user_0_3
2917,2000,21041,group_1,user_0_0
2919,2007,20295,group_1,user_0_5
2920,2039,20342,group_1,user_0_2
2921,2010,21380,group_1,user_0_8
2926,2047,20029,group_1,user_0_1
2927,2045,20649,group_1,user_0_6
2928,2028,22139,group_1,user_0_9
2929,2021,21047,group_1,user_0_8
2930,2002,21981,group_1,user_0_1
2932,2045,22216,group_1,user_0_0
2933,2037,20029,group_1,user_0_3
2934,2009,20385,group_1,user_0_0
2936,2037,20385,group_1,user_0_2
2937,2031,20014,group_1,user_0_3
2938,2041,21387,group_1,user_0_4
2939,2020,20189,group_1,user_0_2
2940,2018,21802,group_1,user_0_7
2943,2029,20728,group_1,user_0_2
2944,2026,20849,group_1,user_0_7
2946,2042,21047,group_1,user_0_1
2947,2033,20856,group_1,user_0_0
2948,2036,23834,group_1,user_0_4
2949,2042,21464,group_1,user_0_9
2950,2040,20296,group_1,user_0_1
2952,2012,21437,group_1,user_0_4
