id,lingid,propid,value,group,creator,timestamp
19005,71,53,1,group_1,user_0_6,88
19006,71,48,1,group_1,user_0_9,66
19007,61,41,2,group_1,user_0_4,743
19008,66,69,4,group_1,user_0_8,376
19009,59,69,0,group_1,user_0_4,859
19010,68,48,4,group_1,user_0_7,616
19011,59,48,3,group_1,user_0_8,149
19012,50,41,4,group_1,user_0_1,323
19013,71,69,2,group_1,user_0_0,393
19014,56,53,3,group_1,user_0_8,215
19015,66,45,1,group_1,user_0_8,304
19016,66,44,0,group_1,user_0_8,917
19017,70,48,1,group_1,user_0_6,514
19018,73,44,3,group_1,user_0_5,753
19019,68,45,2,group_1,user_0_3,107
19020,68,48,1,group_1,user_0_2,552
19021,66,69,3,group_1,user_0_2,787
19022,70,41,0,group_1,user_0_3,220
19023,70,44,1,group_1,user_0_9,550
19024,59,48,0,group_1,user_0_9,672
19025,65,41,3,group_1,user_0_2,371
19026,60,53,1,group_1,user_0_8,170
19027,58,41,0,group_1,user_0_7,794
19028,70,48,3,group_1,user_0_9,943
19029,61,45,0,group_1,user_0_7,702
19030,53,53,3,group_1,user_0_4,795
19031,58,53,0,group_1,user_0_8,419
19032,70,41,4,group_1,user_0_5,828
19033,60,48,4,group_1,user_0_6,113
19034,63,53,1,group_1,user_0_6,9
19035,56,48,4,group_1,user_0_3,222
19036,65,68,2,group_1,user_0_9,575
19037,61,44,4,group_1,user_0_9,542
19038,61,48,4,group_1,user_0_4,663
19039,77,68,3,group_1,user_0_2,51
19040,63,48,4,group_1,user_0_6,519
19041,66,41,2,group_1,user_0_2,853
19042,65,68,0,group_1,user_0_2,398
19043,68,45,0,group_1,user_0_1,705
19044,65,48,3,group_1,user_0_5,886
19045,73,68,4,group_1,user_0_7,107
19046,61,41,3,group_1,user_0_1,111
19047,58,68,0,group_1,user_0_2,310
19048,59,45,0,group_1,user_0_8,369
19049,63,69,1,group_1,user_0_4,37
19050,73,68,1,group_1,user_0_7,286
19051,59,44,4,group_1,user_0_6,184
19052,70,48,0,group_1,user_0_4,612
19053,68,45,2,group_1,user_0_1,317
19054,68,48,3,group_1,user_0_0,66
19055,70,44,4,group_1,user_0_5,303
19056,53,53,1,group_1,user_0_1,341
19057,77,68,1,group_1,user_0_8,915
19058,59,68,0,group_1,user_0_3,344
19059,63,53,1,group_1,user_0_8,26
19060,56,44,3,group_1,user_0_2,270
19061,65,48,0,group_1,user_0_0,234
19062,58,53,2,group_1,user_0_0,984
19063,70,44,4,group_1,user_0_4,934
19064,56,69,0,group_1,user_0_1,325
19065,58,45,4,group_1,user_0_1,989
19066,53,53,4,group_1,user_0_2,220
19067,71,44,4,group_1,user_0_0,681
19068,61,68,3,group_1,user_0_3,221
19069,59,68,4,group_1,user_0_1,298
19070,60,48,2,group_1,user_0_2,455
19071,71,44,2,group_1,user_0_8,485
19072,56,48,4,group_1,user_0_3,654
19073,73,68,2,group_1,user_0_1,640
19074,56,44,2,group_1,user_0_2,163
19075,53,45,1,group_1,user_0_7,258
19076,70,48,1,group_1,user_0_0,632
19077,60,69,4,group_1,user_0_1,279
19078,63,53,1,group_1,user_0_6,606
19079,56,68,2,group_1,user_0_3,832
19080,60,41,2,group_1,user_0_0,181
19081,66,48,4,group_1,user_0_9,515
19082,59,41,4,group_1,user_0_1,11
19083,61,45,2,group_1,user_0_0,30
19084,73,48,1,group_1,user_0_3,65
19085,73,41,4,group_1,user_0_8,892
19086,68,68,1,group_1,user_0_7,127
19087,53,48,1,group_1,user_0_6,145
19088,73,44,1,group_1,user_0_5,589
19089,59,69,3,group_1,user_0_8,322
19090,61,44,1,group_1,user_0_2,447
19091,59,53,0,group_1,user_0_0,77
19092,56,53,3,group_1,user_0_9,292
19093,61,48,2,group_1,user_0_8,675
19094,65,45,0,group_1,user_0_8,183
19095,68,45,1,group_1,user_0_1,849
19096,70,68,0,group_1,user_0_4,689
19097,60,69,1,group_1,user_0_3,997
19098,58,69,1,group_1,user_0_1,209
19099,77,45,0,group_1,user_0_6,258
19100,60,68,4,group_1,user_0_9,298
19101,68,44,3,group_1,user_0_6,894
19102,71,45,0,group_1,user_0_6,18
19103,53,68,4,group_1,user_0_9,250
19104,59,45,1,group_1,user_0_0,57
19105,63,41,0,group_1,user_0_0,68
19106,66,53,0,group_1,user_0_4,430
19107,60,41,3,group_1,user_0_9,913
19108,66,44,3,group_1,user_0_5,897
19109,66,45,4,group_1,user_0_8,918
19110,70,48,0,group_1,user_0_4,163
19111,65,68,0,group_1,user_0_7,377
19112,71,69,1,group_1,user_0_1,932
19113,50,68,1,group_1,user_0_1,268
19114,56,48,0,group_1,user_0_8,279
19115,66,44,0,group_1,user_0_0,421
19116,58,69,1,group_1,user_0_8,840
19117,65,48,1,group_1,user_0_5,253
19118,68,41,3,group_1,user_0_1,598
19119,61,48,0,group_1,user_0_2,417
19120,53,53,3,group_1,user_0_1,580
19121,68,44,2,group_1,user_0_8,305
19122,68,45,1,group_1,user_0_3,383
19123,61,45,2,group_1,user_0_5,848
19124,77,48,4,group_1,user_0_4,387
19125,59,68,0,group_1,user_0_9,384
19126,77,53,0,group_1,user_0_6,128
19127,68,45,3,group_1,user_0_8,839
19128,71,68,3,group_1,user_0_1,638
19129,68,48,3,group_1,user_0_6,859
19130,61,48,2,group_1,user_0_7,540
19131,65,69,4,group_1,user_0_6,592
19132,73,48,4,group_1,user_0_8,927
19133,61,45,3,group_1,user_0_0,30
19134,70,45,4,group_1,user_0_5,908
19135,66,53,1,group_1,user_0_1,40
19136,77,69,0,group_1,user_0_3,849
19137,61,69,0,group_1,user_0_4,727
19138,59,48,0,group_1,user_0_3,721
19139,70,69,4,group_1,user_0_9,369
19140,56,48,0,group_1,user_0_3,921
19141,73,68,0,group_1,user_0_9,336
19142,77,44,0,group_1,user_0_5,121
19143,56,53,4,group_1,user_0_9,418
19144,70,44,4,group_1,user_0_5,918
19145,66,53,3,group_1,user_0_5,262
19146,71,48,3,group_1,user_0_1,708
19147,58,53,1,group_1,user_0_5,506
19148,63,68,1,group_1,user_0_3,952
19149,68,68,2,group_1,user_0_8,464
19150,56,41,4,group_1,user_0_6,493
19151,60,41,0,group_1,user_0_1,222
19152,77,45,4,group_1,user_0_3,177
19153,73,48,3,group_1,user_0_4,683
19154,65,53,0,group_1,user_0_1,677
19155,73,41,3,group_1,user_0_2,74
19156,58,68,0,group_1,user_0_5,555
19157,65,41,4,group_1,user_0_0,98
19158,73,68,3,group_1,user_0_3,28
19159,61,69,4,group_1,user_0_8,496
19160,63,53,2,group_1,user_0_5,115
19161,58,69,3,group_1,user_0_9,937
19162,71,68,1,group_1,user_0_8,790
19163,66,45,1,group_1,user_0_6,578
19164,50,44,1,group_1,user_0_8,133
19165,63,53,3,group_1,user_0_8,516
19166,58,69,2,group_1,user_0_8,140
19167,65,41,4,group_1,user_0_7,157
19168,61,44,0,group_1,user_0_0,232
19169,63,44,2,group_1,user_0_4,45
19170,59,69,0,group_1,user_0_6,921
19171,60,69,1,group_1,user_0_2,354
19172,60,53,2,group_1,user_0_1,500
19173,63,41,0,group_1,user_0_3,30
19174,71,41,4,group_1,user_0_3,203
19175,70,53,1,group_1,user_0_2,493
19176,59,44,3,group_1,user_0_5,518
19177,50,45,0,group_1,user_0_4,119
19178,60,41,1,group_1,user_0_7,464
19179,68,53,2,group_1,user_0_3,471
19180,50,48,2,group_1,user_0_6,266
19181,66,44,1,group_1,user_0_4,872
19182,73,44,3,group_1,user_0_4,353
19183,77,41,3,group_1,user_0_8,661
19184,56,69,3,group_1,user_0_9,66
19185,68,45,0,group_1,user_0_3,781
19186,63,44,0,group_1,user_0_4,485
19187,53,53,1,group_1,user_0_4,993
19188,59,53,0,group_1,user_0_7,361
19189,60,45,0,group_1,user_0_4,265
19190,53,48,3,group_1,user_0_1,476
19191,66,44,2,group_1,user_0_8,441
19192,65,48,1,group_1,user_0_8,458
19193,65,69,0,group_1,user_0_0,57
19194,71,68,4,group_1,user_0_2,762
19195,58,68,0,group_1,user_0_5,302
19196,58,53,1,group_1,user_0_9,967
19197,73,48,2,group_1,user_0_3,526
19198,66,69,2,group_1,user_0_6,753
19199,65,41,4,group_1,user_0_1,320
19200,70,44,4,group_1,user_0_8,142
19201,59,45,4,group_1,user_0_3,44
19202,66,48,4,group_1,user_0_3,131
19203,59,45,1,group_1,user_0_9,823
19204,50,69,2,group_1,user_0_4,32
19205,50,44,4,group_1,user_0_2,433
19206,70,69,2,group_1,user_0_7,191
19207,73,68,0,group_1,user_0_2,3
19208,77,68,4,group_1,user_0_1,655
19209,60,68,1,group_1,user_0_5,407
19210,71,69,4,group_1,user_0_3,946
19211,65,45,0,group_1,user_0_3,23
19212,50,68,4,group_1,user_0_8,566
19213,60,44,1,group_1,user_0_6,720
19214,50,41,3,group_1,user_0_6,186
19215,73,69,2,group_1,user_0_9,453
19216,61,44,2,group_1,user_0_4,195
19217,65,48,0,group_1,user_0_2,194
19218,56,69,3,group_1,user_0_2,535
19219,61,41,1,group_1,user_0_5,460
19220,73,45,2,group_1,user_0_9,58
19221,50,68,1,group_1,user_0_2,381
19222,65,45,3,group_1,user_0_6,187
19223,50,68,3,group_1,user_0_6,846
19224,66,44,0,group_1,user_0_9,751
19225,65,48,4,group_1,user_0_2,705
19226,77,69,1,group_1,user_0_3,6
19227,61,69,4,group_1,user_0_7,340
19228,77,69,1,group_1,user_0_8,586
19229,71,53,4,group_1,user_0_2,173
19230,60,53,0,group_1,user_0_2,73
19231,50,44,3,group_1,user_0_7,285
19232,58,53,1,group_1,user_0_0,681
19233,58,41,3,group_1,user_0_2,615
19234,59,69,0,group_1,user_0_2,916
19235,73,68,0,group_1,user_0_8,421
19236,58,48,1,group_1,user_0_4,830
19237,59,44,4,group_1,user_0_3,378
19238,70,53,2,group_1,user_0_2,720
19239,65,44,2,group_1,user_0_1,345
19240,71,69,2,group_1,user_0_9,326
19241,63,69,0,group_1,user_0_6,185
19242,77,44,0,group_1,user_0_4,16
19243,56,44,2,group_1,user_0_9,107
19244,61,69,2,group_1,user_0_7,160
19245,60,41,4,group_1,user_0_2,353
19246,65,68,3,group_1,user_0_4,459
19247,73,68,4,group_1,user_0_6,83
19248,56,41,2,group_1,user_0_3,431
19249,65,45,2,group_1,user_0_8,39
19250,73,41,1,group_1,user_0_7,80
19251,73,44,0,group_1,user_0_0,51
19252,50,48,2,group_1,user_0_5,554
19253,56,41,2,group_1,user_0_3,630
19254,58,53,4,group_1,user_0_9,55
19255,66,44,1,group_1,user_0_4,895
19256,66,68,3,group_1,user_0_3,734
19257,63,48,1,group_1,user_0_2,497
19258,63,44,2,group_1,user_0_2,37
19259,73,69,2,group_1,user_0_0,143
19260,65,41,3,group_1,user_0_1,177
19261,66,69,1,group_1,user_0_3,665
19262,68,53,2,group_1,user_0_7,438
19263,56,45,2,group_1,user_0_0,54
19264,77,68,2,group_1,user_0_8,170
19265,53,68,0,group_1,user_0_7,140
19266,60,53,4,group_1,user_0_5,773
19267,63,68,4,group_1,user_0_7,256
19268,50,45,1,group_1,user_0_9,29
19269,70,68,1,group_1,user_0_8,576
19270,70,69,0,group_1,user_0_3,799
19271,66,44,4,group_1,user_0_0,412
19272,73,69,2,group_1,user_0_6,762
19273,68,45,4,group_1,user_0_9,184
19274,63,68,3,group_1,user_0_7,753
19275,56,48,3,group_1,user_0_4,438
19276,66,69,3,group_1,user_0_2,546
19277,61,45,4,group_1,user_0_2,606
19278,70,48,0,group_1,user_0_4,352
19279,61,53,3,group_1,user_0_7,236
19280,58,48,0,group_1,user_0_4,939
19281,77,45,4,group_1,user_0_2,993
19282,50,69,3,group_1,user_0_3,497
19283,66,45,0,group_1,user_0_2,929
19284,60,48,3,group_1,user_0_9,79
19285,53,53,2,group_1,user_0_8,263
19286,61,69,1,group_1,user_0_3,830
19287,53,69,0,group_1,user_0_5,279
19288,56,68,1,group_1,user_0_1,538
19289,63,41,0,group_1,user_0_2,387
19290,60,45,3,group_1,user_0_0,119
19291,59,44,2,group_1,user_0_7,956
19292,65,44,4,group_1,user_0_5,409
19293,73,68,3,group_1,user_0_8,435
19294,77,69,4,group_1,user_0_4,663
19295,73,69,2,group_1,user_0_5,602
19296,50,41,1,group_1,user_0_3,264
19297,50,53,1,group_1,user_0_3,317
19298,68,44,0,group_1,user_0_5,885
19299,77,41,0,group_1,user_0_6,939
19300,71,44,0,group_1,user_0_2,297
19301,53,48,3,group_1,user_0_7,931
19302,77,44,1,group_1,user_0_0,503
19303,70,68,4,group_1,user_0_9,980
19304,60,41,3,group_1,user_0_5,944
19305,73,53,3,group_1,user_0_2,176
19306,61,44,4,group_1,user_0_7,654
19307,60,41,2,group_1,user_0_9,18
19308,63,53,3,group_1,user_0_2,880
19309,70,68,0,group_1,user_0_4,854
19310,56,53,3,group_1,user_0_9,716
19311,65,68,0,group_1,user_0_2,761
19312,65,68,0,group_1,user_0_7,693
19313,68,53,3,group_1,user_0_9,821
19314,65,53,0,group_1,user_0_2,16
19315,70,44,1,group_1,user_0_0,920
19316,59,48,0,group_1,user_0_1,508
19317,66,44,3,group_1,user_0_3,300
19318,77,53,0,group_1,user_0_8,923
19319,68,68,4,group_1,user_0_1,501
19320,66,41,2,group_1,user_0_9,843
19321,58,68,2,group_1,user_0_8,14
19322,77,69,0,group_1,user_0_2,822
19323,73,68,1,group_1,user_0_3,34
19324,65,68,4,group_1,user_0_2,632
19325,63,48,1,group_1,user_0_5,71
19326,58,45,3,group_1,user_0_6,98
19327,68,68,4,group_1,user_0_1,163
19328,61,68,3,group_1,user_0_2,737
19329,70,53,3,group_1,user_0_9,289
19330,50,68,4,group_1,user_0_2,551
19331,56,45,4,group_1,user_0_3,773
19332,73,68,2,group_1,user_0_4,599
19333,58,48,1,group_1,user_0_3,525
19334,77,45,0,group_1,user_0_2,965
19335,65,68,4,group_1,user_0_1,586
19336,65,45,2,group_1,user_0_0,550
19337,50,53,1,group_1,user_0_5,353
19338,53,69,4,group_1,user_0_7,345
19339,77,68,1,group_1,user_0_7,161
19340,53,69,0,group_1,user_0_3,11
19341,56,44,4,group_1,user_0_8,731
19342,71,68,0,group_1,user_0_6,570
19343,59,68,2,group_1,user_0_6,267
19344,56,53,2,group_1,user_0_1,346
19345,53,69,1,group_1,user_0_8,179
19346,71,48,0,group_1,user_0_1,301
19347,63,48,4,group_1,user_0_9,222
19348,71,45,4,group_1,user_0_6,959
19349,71,68,2,group_1,user_0_4,682
19350,50,53,0,group_1,user_0_0,32
19351,60,68,1,group_1,user_0_4,746
19352,71,45,3,group_1,user_0_2,841
19353,65,41,4,group_1,user_0_7,906
19354,58,53,0,group_1,user_0_6,125
19355,68,45,2,group_1,user_0_2,686
19356,56,68,1,group_1,user_0_6,72
19357,56,48,2,group_1,user_0_0,342
19358,63,44,4,group_1,user_0_7,367
19359,70,53,1,group_1,user_0_0,155
19360,71,44,3,group_1,user_0_8,682
19361,71,44,1,group_1,user_0_1,636
19362,59,48,0,group_1,user_0_6,34
19363,50,45,2,group_1,user_0_9,853
19364,65,41,0,group_1,user_0_0,940
19365,65,53,3,group_1,user_0_3,474
19366,50,41,3,group_1,user_0_9,16
19367,50,68,3,group_1,user_0_4,730
19368,73,53,0,group_1,user_0_5,352
19369,59,69,1,group_1,user_0_4,777
19370,77,69,4,group_1,user_0_4,843
19371,59,53,3,group_1,user_0_2,359
19372,61,41,4,group_1,user_0_4,688
19373,68,41,1,group_1,user_0_4,114
19374,66,44,3,group_1,user_0_9,80
19375,58,53,4,group_1,user_0_1,715
19376,77,68,0,group_1,user_0_8,903
19377,68,68,3,group_1,user_0_3,701
19378,63,68,1,group_1,user_0_7,463
19379,65,48,2,group_1,user_0_6,924
19380,73,44,1,group_1,user_0_1,551
19381,63,44,0,group_1,user_0_5,603
19382,53,69,0,group_1,user_0_7,364
19383,70,53,2,group_1,user_0_3,506
19384,53,45,3,group_1,user_0_3,404
19385,53,48,3,group_1,user_0_7,779
19386,60,44,4,group_1,user_0_6,561
19387,59,44,0,group_1,user_0_2,438
19388,58,48,0,group_1,user_0_2,614
19389,61,53,1,group_1,user_0_4,164
19390,60,45,0,group_1,user_0_2,569
19391,61,41,3,group_1,user_0_0,400
19392,56,48,1,group_1,user_0_6,595
19393,59,48,1,group_1,user_0_6,382
19394,58,44,3,group_1,user_0_3,562
19395,65,69,3,group_1,user_0_0,25
19396,71,44,3,group_1,user_0_5,937
19397,50,53,0,group_1,user_0_5,970
19398,50,68,0,group_1,user_0_3,535
19399,56,41,3,group_1,user_0_1,952
19400,71,48,1,group_1,user_0_5,390
19401,61,48,3,group_1,user_0_3,223
19402,65,45,1,group_1,user_0_7,539
19403,50,69,0,group_1,user_0_1,516
19404,65,68,4,group_1,user_0_2,137
19405,56,44,4,group_1,user_0_6,363
19406,59,48,0,group_1,user_0_1,846
19407,68,48,4,group_1,user_0_5,977
19408,66,53,4,group_1,user_0_4,202
19409,63,41,2,group_1,user_0_3,895
19410,53,45,1,group_1,user_0_6,510
19411,68,68,3,group_1,user_0_3,346
19412,66,69,1,group_1,user_0_2,923
19413,59,44,2,group_1,user_0_7,908
19414,65,69,2,group_1,user_0_9,268
19415,68,69,2,group_1,user_0_2,54
19416,56,69,3,group_1,user_0_5,962
19417,60,41,1,group_1,user_0_6,491
19418,56,44,1,group_1,user_0_8,982
19419,63,68,4,group_1,user_0_5,6
19420,56,44,0,group_1,user_0_9,505
19421,77,44,3,group_1,user_0_3,244
19422,71,53,0,group_1,user_0_2,654
19423,53,45,2,group_1,user_0_6,419
19424,56,68,1,group_1,user_0_9,99
19425,65,53,0,group_1,user_0_8,495
19426,77,69,4,group_1,user_0_7,816
19427,73,48,2,group_1,user_0_7,472
19428,71,53,0,group_1,user_0_4,19
19429,56,68,0,group_1,user_0_3,371
19430,77,45,4,group_1,user_0_0,137
19431,58,48,1,group_1,user_0_4,572
19432,77,48,0,group_1,user_0_2,355
19433,60,68,3,group_1,user_0_8,343
19434,73,69,3,group_1,user_0_9,857
19435,56,45,0,group_1,user_0_3,3
19436,66,44,4,group_1,user_0_5,763
19437,68,69,4,group_1,user_0_3,805
19438,71,53,1,group_1,user_0_5,719
19439,63,45,0,group_1,user_0_1,569
19440,66,41,2,group_1,user_0_5,821
19441,70,53,4,group_1,user_0_1,21
19442,59,68,4,group_1,user_0_9,352
19443,53,68,1,group_1,user_0_0,183
19444,59,53,4,group_1,user_0_6,137
19445,50,48,4,group_1,user_0_9,567
19446,65,68,3,group_1,user_0_3,929
19447,68,68,2,group_1,user_0_5,971
19448,77,48,2,group_1,user_0_4,796
19449,66,53,3,group_1,user_0_9,526
19450,71,45,0,group_1,user_0_1,600
19451,56,41,0,group_1,user_0_8,268
19452,60,45,2,group_1,user_0_3,631
19453,53,68,0,group_1,user_0_8,460
19454,73,53,4,group_1,user_0_2,989
19455,63,69,1,group_1,user_0_9,712
19456,50,53,4,group_1,user_0_6,857
19457,58,48,1,group_1,user_0_7,314
19458,66,44,4,group_1,user_0_5,647
19459,70,48,2,group_1,user_0_9,830
19460,53,48,3,group_1,user_0_1,528
19461,71,53,1,group_1,user_0_3,303
19462,70,53,1,group_1,user_0_6,711
19463,60,41,4,group_1,user_0_8,300
19464,68,53,3,group_1,user_0_8,921
19465,70,44,0,group_1,user_0_7,126
19466,70,44,3,group_1,user_0_5,18
19467,66,41,0,group_1,user_0_6,74
19468,50,44,4,group_1,user_0_7,698
19469,73,41,3,group_1,user_0_2,718
19470,77,68,2,group_1,user_0_4,522
19471,59,68,4,group_1,user_0_7,509
19472,66,41,0,group_1,user_0_2,468
19473,58,41,2,group_1,user_0_3,26
19474,77,53,4,group_1,user_0_9,784
19475,70,68,3,group_1,user_0_4,460
19476,60,45,2,group_1,user_0_5,376
19477,77,44,1,group_1,user_0_2,683
19478,77,53,0,group_1,user_0_3,24
19479,60,68,4,group_1,user_0_8,30
19480,70,45,2,group_1,user_0_7,123
19481,71,68,2,group_1,user_0_6,333
19482,73,68,0,group_1,user_0_3,326
19483,50,48,2,group_1,user_0_6,948
19484,70,45,3,group_1,user_0_0,413
19485,70,41,4,group_1,user_0_9,872
19486,63,44,1,group_1,user_0_3,953
19487,56,53,1,group_1,user_0_7,356
19488,59,45,0,group_1,user_0_2,655
19489,68,69,1,group_1,user_0_4,357
19490,77,45,4,group_1,user_0_6,393
19491,73,69,3,group_1,user_0_8,154
19492,71,69,1,group_1,user_0_3,191
19493,56,69,4,group_1,user_0_7,214
19494,63,69,3,group_1,user_0_3,915
19495,50,69,4,group_1,user_0_3,515
19496,71,41,2,group_1,user_0_3,903
19497,77,68,2,group_1,user_0_2,938
19498,56,45,4,group_1,user_0_8,75
19499,53,48,0,group_1,user_0_8,727
19500,53,53,1,group_1,user_0_2,299
19501,56,48,2,group_1,user_0_1,609
19502,56,53,3,group_1,user_0_9,374
19503,65,44,1,group_1,user_0_9,737
19504,63,69,2,group_1,user_0_8,810
19505,59,68,0,group_1,user_0_5,120
19506,50,53,1,group_1,user_0_8,308
19507,63,41,0,group_1,user_0_3,451
19508,63,69,2,group_1,user_0_6,75
19509,68,41,3,group_1,user_0_7,617
19510,50,41,2,group_1,user_0_8,847
19511,60,44,1,group_1,user_0_6,829
19512,59,69,4,group_1,user_0_8,287
19513,50,48,4,group_1,user_0_9,918
19514,70,48,4,group_1,user_0_2,972
19515,70,48,2,group_1,user_0_4,716
19516,77,53,3,group_1,user_0_0,314
19517,60,48,0,group_1,user_0_0,811
19518,56,44,4,group_1,user_0_4,204
19519,77,68,3,group_1,user_0_3,949
19520,73,69,1,group_1,user_0_5,902
19521,77,68,4,group_1,user_0_2,621
19522,60,48,4,group_1,user_0_4,905
19523,63,69,4,group_1,user_0_4,542
19524,58,44,3,group_1,user_0_2,802
19525,73,68,3,group_1,user_0_3,568
19526,59,41,4,group_1,user_0_6,444
19527,71,48,0,group_1,user_0_4,265
19528,56,44,4,group_1,user_0_5,579
19529,63,68,0,group_1,user_0_9,52
19530,56,48,4,group_1,user_0_9,281
19531,68,45,4,group_1,user_0_4,23
19532,63,68,1,group_1,user_0_9,214
19533,61,41,1,group_1,user_0_6,693
19534,50,53,1,group_1,user_0_0,116
19535,68,45,3,group_1,user_0_1,267
19536,63,41,0,group_1,user_0_5,168
19537,61,53,0,group_1,user_0_6,70
19538,65,44,4,group_1,user_0_1,0
19539,50,68,2,group_1,user_0_2,892
19540,59,44,3,group_1,user_0_6,533
19541,63,69,4,group_1,user_0_2,720
19542,61,44,4,group_1,user_0_9,320
19543,58,41,4,group_1,user_0_1,754
19544,68,45,2,group_1,user_0_3,244
19545,77,53,2,group_1,user_0_8,341
19546,71,68,4,group_1,user_0_0,33
19547,68,44,0,group_1,user_0_1,303
19548,63,68,3,group_1,user_0_0,421
19549,70,44,3,group_1,user_0_6,675
19550,50,45,1,group_1,user_0_3,45
19551,68,45,2,group_1,user_0_6,739
19552,68,45,1,group_1,user_0_3,513
19553,59,44,2,group_1,user_0_1,666
19554,63,53,1,group_1,user_0_7,388
19555,65,41,2,group_1,user_0_8,414
19556,68,69,3,group_1,user_0_2,393
19557,53,41,2,group_1,user_0_0,417
19558,66,69,4,group_1,user_0_3,170
19559,66,68,0,group_1,user_0_2,97
19560,71,69,4,group_1,user_0_3,922
19561,56,68,2,group_1,user_0_4,44
19562,56,45,3,group_1,user_0_1,699
19563,68,44,0,group_1,user_0_6,665
19564,53,53,3,group_1,user_0_6,679
19565,63,68,0,group_1,user_0_6,775
19566,73,69,2,group_1,user_0_3,289
19567,60,44,1,group_1,user_0_2,91
19568,60,53,3,group_1,user_0_5,663
19569,59,48,2,group_1,user_0_2,359
19570,63,48,2,group_1,user_0_5,787
19571,58,41,3,group_1,user_0_4,539
19572,65,48,0,group_1,user_0_7,753
19573,73,48,3,group_1,user_0_8,224
19574,58,68,4,group_1,user_0_1,855
19575,53,68,3,group_1,user_0_2,507
19576,68,41,1,group_1,user_0_5,934
19577,50,69,3,group_1,user_0_0,615
19578,53,44,4,group_1,user_0_1,838
19579,65,41,4,group_1,user_0_0,321
19580,77,68,0,group_1,user_0_8,284
19581,59,69,1,group_1,user_0_1,671
19582,71,45,2,group_1,user_0_1,259
19583,50,48,0,group_1,user_0_2,229
19584,58,69,3,group_1,user_0_2,440
19585,61,69,4,group_1,user_0_4,926
19586,61,53,2,group_1,user_0_7,687
19587,61,44,4,group_1,user_0_2,141
19588,50,69,0,group_1,user_0_4,940
19589,71,68,2,group_1,user_0_9,377
19590,53,53,2,group_1,user_0_5,942
19591,65,45,1,group_1,user_0_9,134
19592,70,45,0,group_1,user_0_4,424
19593,73,41,2,group_1,user_0_3,569
19594,77,41,4,group_1,user_0_6,286
19595,73,68,0,group_1,user_0_8,722
19596,66,41,1,group_1,user_0_2,594
19597,53,48,0,group_1,user_0_0,876
19598,59,41,1,group_1,user_0_6,990
19599,70,53,0,group_1,user_0_0,102
19600,73,68,2,group_1,user_0_0,632
19601,71,48,4,group_1,user_0_9,481
19602,58,41,4,group_1,user_0_4,980
19603,60,69,1,group_1,user_0_2,398
19604,68,53,2,group_1,user_0_8,539
19605,65,41,1,group_1,user_0_1,155
19606,58,48,4,group_1,user_0_6,751
19607,53,69,4,group_1,user_0_6,202
19608,63,45,4,group_1,user_0_3,763
19609,71,48,0,group_1,user_0_9,948
19610,71,41,0,group_1,user_0_0,914
19611,59,44,2,group_1,user_0_8,941
19612,56,69,0,group_1,user_0_4,419
19613,70,44,0,group_1,user_0_6,507
19614,71,45,3,group_1,user_0_6,319
19615,73,53,4,group_1,user_0_6,828
19616,59,69,4,group_1,user_0_5,782
19617,70,44,0,group_1,user_0_4,452
19618,59,45,2,group_1,user_0_6,631
19619,66,69,1,group_1,user_0_8,648
19620,60,41,0,group_1,user_0_6,717
19621,63,44,4,group_1,user_0_2,749
19622,59,44,3,group_1,user_0_8,442
19623,68,41,2,group_1,user_0_7,503
19624,61,48,1,group_1,user_0_3,25
19625,59,53,2,group_1,user_0_6,84
19626,66,68,4,group_1,user_0_0,163
19627,71,48,2,group_1,user_0_2,225
19628,60,48,4,group_1,user_0_4,472
19629,77,41,0,group_1,user_0_7,628
19630,63,69,2,group_1,user_0_5,75
19631,63,41,0,group_1,user_0_9,787
19632,77,69,1,group_1,user_0_0,318
19633,70,44,1,group_1,user_0_3,355
19634,53,69,4,group_1,user_0_2,434
19635,68,53,2,group_1,user_0_5,207
19636,77,69,1,group_1,user_0_5,366
19637,56,53,3,group_1,user_0_0,650
19638,58,45,0,group_1,user_0_8,521
19639,77,41,3,group_1,user_0_8,267
19640,68,41,3,group_1,user_0_3,58
19641,59,45,3,group_1,user_0_0,956
19642,66,44,4,group_1,user_0_6,539
19643,71,68,2,group_1,user_0_5,548
19644,58,48,1,group_1,user_0_0,644
19645,60,41,2,group_1,user_0_5,125
19646,66,48,2,group_1,user_0_4,995
19647,70,68,1,group_1,user_0_3,701
19648,73,68,4,group_1,user_0_6,716
19649,77,53,4,group_1,user_0_7,920
19650,73,45,4,group_1,user_0_4,439
19651,53,41,2,group_1,user_0_3,427
19652,58,41,1,group_1,user_0_4,882
19653,56,45,1,group_1,user_0_3,850
19654,53,44,1,group_1,user_0_3,749
19655,56,45,1,group_1,user_0_9,745
19656,50,45,2,group_1,user_0_1,45
19657,56,53,3,group_1,user_0_4,37
19658,60,68,4,group_1,user_0_1,134
19659,61,48,3,group_1,user_0_6,746
19660,53,69,4,group_1,user_0_1,670
19661,53,45,3,group_1,user_0_1,746
19662,73,41,3,group_1,user_0_2,947
19663,77,53,2,group_1,user_0_9,69
19664,73,44,2,group_1,user_0_1,129
19665,68,68,4,group_1,user_0_0,977
19666,60,69,3,group_1,user_0_3,312
19667,73,69,0,group_1,user_0_9,190
19668,56,53,4,group_1,user_0_7,881
19669,56,45,0,group_1,user_0_3,313
