id,lingid,propid,value,group,creator,timestamp
15110,52,48,4,group_1,user_0_3,678
15111,54,59,1,group_1,user_0_1,44
15112,70,42,0,group_1,user_0_2,987
15113,70,62,2,group_1,user_0_0,308
15114,78,59,4,group_1,user_0_8,80
15115,50,46,0,group_1,user_0_4,290
15116,60,59,1,group_1,user_0_6,36
15117,70,42,4,group_1,user_0_9,144
15118,50,48,0,group_1,user_0_9,679
15119,60,53,2,group_1,user_0_7,670
15120,70,61,3,group_1,user_0_2,289
15121,60,42,4,group_1,user_0_8,991
15122,50,62,0,group_1,user_0_7,640
15123,78,62,1,group_1,user_0_5,753
15124,50,46,4,group_1,user_0_6,763
15125,62,42,3,group_1,user_0_1,809
15126,54,53,0,group_1,user_0_4,482
15127,59,53,3,group_1,user_0_1,403
15128,66,62,0,group_1,user_0_8,725
15129,60,56,0,group_1,user_0_3,667
15130,62,56,3,group_1,user_0_5,215
15131,60,62,4,group_1,user_0_3,148
15132,52,56,1,group_1,user_0_2,404
15133,78,59,2,group_1,user_0_6,537
15134,54,53,0,group_1,user_0_8,589
15135,77,48,2,group_1,user_0_2,392
15136,55,42,1,group_1,user_0_6,495
15137,54,59,2,group_1,user_0_9,785
15138,70,62,2,group_1,user_0_2,376
15139,59,62,3,group_1,user_0_8,287
15140,66,48,0,group_1,user_0_2,115
15141,66,62,1,group_1,user_0_5,744
15142,54,56,4,group_1,user_0_6,681
15143,60,59,3,group_1,user_0_8,64
15144,70,46,3,group_1,user_0_6,642
15145,60,46,1,group_1,user_0_2,874
15146,55,56,0,group_1,user_0_7,692
15147,62,62,3,group_1,user_0_1,854
15148,54,59,4,group_1,user_0_7,656
15149,66,62,2,group_1,user_0_3,433
15150,78,46,3,group_1,user_0_4,840
15151,55,53,3,group_1,user_0_5,465
15152,54,62,1,group_1,user_0_9,116
15153,77,61,0,group_1,user_0_0,575
15154,57,46,0,group_1,user_0_9,95
15155,77,48,2,group_1,user_0_5,16
15156,59,61,4,group_1,user_0_4,317
15157,78,42,1,group_1,user_0_7,184
15158,52,61,3,group_1,user_0_2,205
15159,77,56,4,group_1,user_0_6,558
15160,60,42,0,group_1,user_0_0,490
15161,60,59,1,group_1,user_0_9,697
15162,78,56,1,group_1,user_0_1,880
15163,50,42,4,group_1,user_0_0,74
15164,62,56,0,group_1,user_0_0,71
15165,52,53,0,group_1,user_0_6,686
15166,60,56,4,group_1,user_0_4,654
15167,66,62,4,group_1,user_0_3,103
15168,78,62,3,group_1,user_0_4,655
15169,59,61,4,group_1,user_0_6,843
15170,70,62,3,group_1,user_0_4,648
15171,62,42,2,group_1,user_0_6,169
15172,52,61,0,group_1,user_0_2,184
15173,70,42,0,group_1,user_0_5,679
15174,59,53,2,group_1,user_0_9,407
15175,52,61,4,group_1,user_0_1,454
15176,60,59,1,group_1,user_0_8,946
15177,54,46,0,group_1,user_0_4,934
15178,77,59,2,group_1,user_0_3,667
15179,59,53,4,group_1,user_0_1,634
15180,62,56,3,group_1,user_0_1,148
15181,66,62,3,group_1,user_0_8,410
15182,62,56,1,group_1,user_0_1,160
15183,77,48,3,group_1,user_0_0,868
15184,57,48,2,group_1,user_0_3,919
15185,66,59,3,group_1,user_0_2,71
15186,54,59,1,group_1,user_0_3,193
15187,59,53,2,group_1,user_0_2,861
15188,50,53,4,group_1,user_0_9,861
15189,54,61,4,group_1,user_0_9,311
15190,59,42,2,group_1,user_0_5,173
15191,52,62,2,group_1,user_0_0,184
15192,57,42,2,group_1,user_0_4,524
15193,57,48,1,group_1,user_0_8,942
15194,52,46,0,group_1,user_0_7,571
15195,77,53,1,group_1,user_0_5,478
15196,70,48,1,group_1,user_0_2,960
15197,78,53,2,group_1,user_0_1,311
15198,77,62,3,group_1,user_0_0,395
15199,50,48,0,group_1,user_0_2,274
15200,54,48,4,group_1,user_0_2,816
15201,55,62,2,group_1,user_0_3,25
15202,70,56,2,group_1,user_0_9,214
15203,60,46,3,group_1,user_0_9,287
15204,70,61,0,group_1,user_0_5,510
15205,78,48,4,group_1,user_0_1,251
15206,52,42,1,group_1,user_0_5,921
15207,54,61,3,group_1,user_0_4,822
15208,50,42,3,group_1,user_0_5,300
15209,52,59,2,group_1,user_0_6,132
15210,59,61,2,group_1,user_0_7,289
15211,54,42,2,group_1,user_0_1,699
15212,66,62,4,group_1,user_0_3,948
15213,78,46,2,group_1,user_0_4,554
15214,77,46,1,group_1,user_0_3,886
15215,54,46,0,group_1,user_0_3,910
15216,50,62,4,group_1,user_0_2,994
15217,55,48,3,group_1,user_0_2,550
15218,57,48,2,group_1,user_0_9,230
15219,59,46,0,group_1,user_0_3,277
15220,52,53,3,group_1,user_0_1,245
15221,62,46,4,group_1,user_0_7,7
15222,66,61,2,group_1,user_0_9,344
15223,60,62,1,group_1,user_0_1,761
15224,77,46,3,group_1,user_0_6,821
15225,59,48,0,group_1,user_0_8,406
15226,59,61,0,group_1,user_0_5,135
15227,60,62,0,group_1,user_0_1,155
15228,78,53,1,group_1,user_0_6,153
15229,78,61,0,group_1,user_0_0,902
15230,77,53,1,group_1,user_0_9,174
15231,62,62,3,group_1,user_0_2,617
15232,60,42,3,group_1,user_0_6,64
15233,57,56,2,group_1,user_0_5,246
15234,62,59,3,group_1,user_0_0,565
15235,52,62,1,group_1,user_0_0,877
15236,66,42,4,group_1,user_0_1,600
15237,54,42,2,group_1,user_0_7,64
15238,78,42,3,group_1,user_0_8,451
15239,59,61,4,group_1,user_0_5,227
15240,78,59,1,group_1,user_0_6,150
15241,57,42,3,group_1,user_0_9,752
15242,55,61,0,group_1,user_0_2,194
15243,55,48,0,group_1,user_0_7,431
15244,78,46,2,group_1,user_0_9,454
15245,62,56,0,group_1,user_0_9,444
15246,59,42,0,group_1,user_0_6,6
15247,70,42,4,group_1,user_0_9,354
15248,59,42,0,group_1,user_0_0,116
15249,66,46,4,group_1,user_0_4,586
15250,70,56,1,group_1,user_0_8,82
15251,55,42,3,group_1,user_0_3,600
15252,78,42,3,group_1,user_0_2,553
15253,57,46,1,group_1,user_0_7,843
15254,60,46,1,group_1,user_0_9,51
15255,52,59,2,group_1,user_0_3,267
15256,62,48,4,group_1,user_0_7,744
15257,52,62,2,group_1,user_0_4,539
15258,55,53,0,group_1,user_0_1,186
15259,60,59,4,group_1,user_0_2,627
15260,62,48,1,group_1,user_0_7,656
15261,66,56,0,group_1,user_0_8,991
15262,57,53,0,group_1,user_0_6,61
15263,77,56,3,group_1,user_0_5,697
15264,55,53,0,group_1,user_0_8,411
15265,78,56,3,group_1,user_0_6,611
15266,78,42,0,group_1,user_0_8,118
15267,52,46,2,group_1,user_0_7,215
15268,77,56,3,group_1,user_0_7,736
15269,55,62,1,group_1,user_0_3,381
15270,50,61,0,group_1,user_0_6,150
15271,57,48,1,group_1,user_0_3,144
15272,52,56,0,group_1,user_0_2,855
15273,77,56,1,group_1,user_0_1,136
15274,60,59,1,group_1,user_0_8,926
15275,62,46,0,group_1,user_0_3,904
15276,57,48,4,group_1,user_0_8,365
15277,52,59,3,group_1,user_0_4,680
15278,55,61,0,group_1,user_0_8,536
15279,78,53,1,group_1,user_0_9,239
15280,52,56,1,group_1,user_0_7,322
15281,66,42,2,group_1,user_0_7,708
15282,50,62,2,group_1,user_0_0,373
15283,77,59,3,group_1,user_0_8,37
15284,52,62,1,group_1,user_0_7,334
15285,59,59,1,group_1,user_0_0,895
15286,77,56,3,group_1,user_0_9,37
15287,57,53,4,group_1,user_0_7,434
15288,70,53,1,group_1,user_0_5,686
15289,66,42,2,group_1,user_0_0,895
15290,52,53,0,group_1,user_0_3,233
15291,66,53,0,group_1,user_0_3,302
15292,59,62,0,group_1,user_0_3,195
15293,66,48,4,group_1,user_0_5,764
15294,77,56,3,group_1,user_0_8,936
15295,66,53,2,group_1,user_0_2,662
15296,54,46,0,group_1,user_0_8,577
15297,55,61,4,group_1,user_0_0,555
15298,70,56,3,group_1,user_0_3,508
15299,77,59,2,group_1,user_0_5,191
15300,59,62,2,group_1,user_0_1,287
15301,66,56,4,group_1,user_0_3,823
15302,59,48,2,group_1,user_0_6,236
15303,77,53,0,group_1,user_0_2,423
15304,70,42,2,group_1,user_0_0,635
15305,52,56,0,group_1,user_0_4,464
15306,57,48,2,group_1,user_0_2,790
15307,70,48,1,group_1,user_0_0,58
15308,66,59,4,group_1,user_0_9,722
15309,77,53,2,group_1,user_0_7,642
15310,57,46,0,group_1,user_0_1,265
15311,62,61,1,group_1,user_0_1,262
15312,52,56,2,group_1,user_0_6,580
15313,59,59,1,group_1,user_0_1,503
15314,66,53,2,group_1,user_0_9,781
15315,77,48,0,group_1,user_0_9,439
15316,54,61,0,group_1,user_0_1,543
15317,50,59,1,group_1,user_0_6,142
15318,52,62,4,group_1,user_0_3,747
15319,52,46,0,group_1,user_0_9,990
15320,50,46,3,group_1,user_0_0,480
15321,59,46,1,group_1,user_0_2,932
15322,60,62,3,group_1,user_0_5,822
15323,54,46,3,group_1,user_0_0,691
15324,54,46,1,group_1,user_0_9,206
15325,60,59,1,group_1,user_0_5,884
15326,54,46,0,group_1,user_0_3,991
15327,62,48,0,group_1,user_0_1,223
15328,57,46,1,group_1,user_0_2,161
15329,55,48,4,group_1,user_0_6,531
15330,77,48,3,group_1,user_0_6,920
15331,78,56,1,group_1,user_0_0,772
15332,62,61,3,group_1,user_0_9,316
15333,50,48,0,group_1,user_0_6,67
15334,54,61,0,group_1,user_0_5,238
15335,66,59,1,group_1,user_0_7,685
15336,55,59,3,group_1,user_0_3,851
15337,50,46,1,group_1,user_0_8,291
15338,66,42,4,group_1,user_0_8,22
15339,62,42,0,group_1,user_0_3,321
15340,52,46,0,group_1,user_0_5,678
15341,66,48,4,group_1,user_0_2,111
15342,50,59,0,group_1,user_0_8,718
15343,59,53,2,group_1,user_0_5,240
15344,55,59,1,group_1,user_0_7,134
15345,66,48,1,group_1,user_0_6,955
15346,62,53,1,group_1,user_0_0,215
15347,59,56,2,group_1,user_0_9,873
15348,52,48,2,group_1,user_0_8,508
15349,62,56,1,group_1,user_0_5,126
15350,78,62,2,group_1,user_0_6,278
15351,60,46,0,group_1,user_0_4,813
15352,57,61,2,group_1,user_0_3,937
15353,70,61,3,group_1,user_0_3,264
15354,57,61,4,group_1,user_0_8,728
15355,54,53,0,group_1,user_0_4,559
15356,62,61,2,group_1,user_0_9,961
15357,54,62,4,group_1,user_0_9,340
15358,54,61,2,group_1,user_0_5,12
15359,70,42,2,group_1,user_0_6,38
15360,70,61,4,group_1,user_0_3,490
15361,66,61,4,group_1,user_0_5,811
15362,57,42,4,group_1,user_0_8,173
15363,78,48,3,group_1,user_0_3,618
15364,70,46,2,group_1,user_0_6,824
15365,70,62,4,group_1,user_0_1,75
15366,59,56,1,group_1,user_0_1,644
15367,78,61,2,group_1,user_0_5,392
15368,54,46,1,group_1,user_0_8,583
15369,57,59,1,group_1,user_0_3,676
15370,54,46,0,group_1,user_0_4,419
15371,77,56,4,group_1,user_0_9,405
15372,50,53,0,group_1,user_0_6,420
15373,52,48,3,group_1,user_0_8,605
15374,59,48,0,group_1,user_0_8,520
15375,60,42,3,group_1,user_0_4,351
15376,62,62,3,group_1,user_0_6,950
15377,57,59,4,group_1,user_0_4,825
15378,59,42,1,group_1,user_0_2,36
15379,77,61,4,group_1,user_0_9,155
15380,78,53,2,group_1,user_0_6,46
15381,59,62,1,group_1,user_0_2,238
15382,62,59,0,group_1,user_0_9,463
15383,59,53,1,group_1,user_0_7,332
15384,59,61,3,group_1,user_0_4,695
15385,62,62,4,group_1,user_0_0,852
15386,54,62,3,group_1,user_0_7,8
15387,60,56,0,group_1,user_0_8,413
15388,77,42,4,group_1,user_0_5,463
15389,50,59,1,group_1,user_0_0,951
15390,70,56,0,group_1,user_0_3,230
15391,77,42,2,group_1,user_0_9,55
15392,62,48,3,group_1,user_0_3,705
15393,57,59,2,group_1,user_0_5,988
15394,59,59,1,group_1,user_0_0,16
15395,62,56,1,group_1,user_0_5,459
15396,77,46,0,group_1,user_0_5,101
15397,78,46,2,group_1,user_0_5,218
15398,70,62,4,group_1,user_0_9,278
15399,52,59,1,group_1,user_0_6,20
15400,78,56,0,group_1,user_0_2,649
15401,57,59,0,group_1,user_0_2,710
15402,60,56,2,group_1,user_0_6,639
15403,59,59,4,group_1,user_0_9,135
15404,50,61,3,group_1,user_0_1,108
15405,70,62,3,group_1,user_0_9,800
15406,57,62,0,group_1,user_0_7,907
15407,59,56,3,group_1,user_0_4,917
15408,60,42,2,group_1,user_0_2,788
15409,77,61,3,group_1,user_0_6,758
15410,50,59,2,group_1,user_0_4,549
15411,50,53,3,group_1,user_0_5,85
15412,54,59,3,group_1,user_0_1,802
15413,60,53,3,group_1,user_0_0,440
15414,66,46,2,group_1,user_0_6,171
15415,78,42,2,group_1,user_0_0,768
15416,52,59,1,group_1,user_0_2,332
15417,50,53,3,group_1,user_0_1,266
15418,50,62,2,group_1,user_0_9,275
15419,54,56,4,group_1,user_0_4,434
15420,78,62,4,group_1,user_0_8,466
15421,54,62,2,group_1,user_0_2,618
15422,70,46,1,group_1,user_0_2,912
15423,70,59,3,group_1,user_0_1,944
15424,60,59,4,group_1,user_0_0,547
15425,78,59,2,group_1,user_0_8,353
15426,59,42,0,group_1,user_0_0,87
15427,57,42,0,group_1,user_0_6,839
15428,70,46,1,group_1,user_0_5,947
15429,70,42,1,group_1,user_0_5,626
15430,54,62,2,group_1,user_0_2,490
15431,66,53,3,group_1,user_0_7,831
15432,66,56,4,group_1,user_0_3,382
15433,50,48,3,group_1,user_0_2,223
15434,57,59,4,group_1,user_0_0,160
15435,54,46,0,group_1,user_0_9,257
15436,60,42,0,group_1,user_0_1,997
15437,52,42,1,group_1,user_0_9,285
15438,57,56,2,group_1,user_0_7,412
15439,78,42,1,group_1,user_0_3,263
15440,55,62,2,group_1,user_0_6,84
15441,66,59,3,group_1,user_0_1,578
15442,60,62,2,group_1,user_0_5,444
15443,55,56,0,group_1,user_0_7,151
15444,52,46,0,group_1,user_0_0,425
15445,77,46,2,group_1,user_0_0,924
15446,50,42,3,group_1,user_0_4,320
15447,78,61,2,group_1,user_0_8,657
15448,52,42,0,group_1,user_0_7,421
15449,59,59,3,group_1,user_0_9,463
15450,54,61,3,group_1,user_0_9,579
15451,77,42,1,group_1,user_0_2,440
15452,55,42,1,group_1,user_0_3,771
15453,55,62,2,group_1,user_0_7,257
15454,78,61,0,group_1,user_0_1,400
15455,60,42,0,group_1,user_0_7,374
15456,54,56,1,group_1,user_0_4,962
15457,55,59,4,group_1,user_0_5,119
15458,52,61,2,group_1,user_0_6,663
15459,66,56,2,group_1,user_0_8,345
15460,77,48,0,group_1,user_0_0,166
15461,57,46,1,group_1,user_0_4,155
15462,60,56,0,group_1,user_0_0,417
15463,50,48,3,group_1,user_0_4,50
15464,54,62,2,group_1,user_0_7,482
15465,57,56,3,group_1,user_0_0,989
15466,55,56,1,group_1,user_0_5,489
15467,54,56,3,group_1,user_0_3,40
15468,66,48,4,group_1,user_0_9,854
15469,70,53,0,group_1,user_0_3,509
15470,50,48,0,group_1,user_0_0,949
15471,57,46,4,group_1,user_0_3,792
15472,60,59,4,group_1,user_0_8,456
15473,70,48,2,group_1,user_0_7,958
15474,59,46,1,group_1,user_0_7,201
15475,70,53,0,group_1,user_0_7,445
15476,60,46,2,group_1,user_0_5,897
15477,60,59,4,group_1,user_0_5,258
15478,70,56,2,group_1,user_0_6,310
15479,70,53,1,group_1,user_0_5,49
15480,66,56,3,group_1,user_0_3,56
15481,60,61,1,group_1,user_0_0,462
15482,62,48,3,group_1,user_0_4,641
15483,70,53,0,group_1,user_0_9,742
15484,59,46,1,group_1,user_0_3,474
15485,78,53,3,group_1,user_0_4,605
15486,55,56,3,group_1,user_0_3,525
15487,60,61,1,group_1,user_0_8,153
15488,57,48,1,group_1,user_0_2,850
15489,57,42,4,group_1,user_0_1,817
15490,60,62,3,group_1,user_0_1,498
15491,60,59,4,group_1,user_0_4,982
15492,59,59,0,group_1,user_0_2,445
15493,70,46,4,group_1,user_0_1,727
15494,50,62,1,group_1,user_0_2,678
15495,62,59,4,group_1,user_0_5,356
15496,55,61,2,group_1,user_0_7,901
15497,57,46,1,group_1,user_0_5,563
15498,50,61,2,group_1,user_0_2,672
15499,70,53,2,group_1,user_0_3,172
15500,52,53,1,group_1,user_0_4,466
15501,54,53,0,group_1,user_0_4,509
15502,78,61,0,group_1,user_0_6,248
15503,52,42,2,group_1,user_0_0,621
15504,66,62,4,group_1,user_0_1,120
15505,52,61,2,group_1,user_0_3,500
15506,54,56,2,group_1,user_0_2,611
15507,78,56,0,group_1,user_0_9,751
15508,52,53,4,group_1,user_0_0,88
15509,60,46,0,group_1,user_0_7,830
15510,66,56,2,group_1,user_0_1,834
15511,59,61,0,group_1,user_0_0,651
15512,77,59,2,group_1,user_0_0,851
15513,62,53,0,group_1,user_0_3,247
15514,59,61,2,group_1,user_0_8,135
15515,59,56,3,group_1,user_0_6,765
15516,57,48,2,group_1,user_0_1,993
15517,70,62,1,group_1,user_0_6,624
15518,70,56,2,group_1,user_0_0,211
15519,60,46,4,group_1,user_0_2,245
15520,57,59,0,group_1,user_0_7,340
15521,57,59,0,group_1,user_0_7,686
15522,52,59,3,group_1,user_0_4,551
15523,57,42,3,group_1,user_0_7,86
15524,57,62,1,group_1,user_0_8,257
15525,60,46,4,group_1,user_0_7,377
15526,60,62,0,group_1,user_0_4,631
15527,60,56,1,group_1,user_0_8,628
15528,59,56,1,group_1,user_0_5,900
15529,52,62,1,group_1,user_0_6,774
15530,77,62,1,group_1,user_0_5,964
15531,60,56,2,group_1,user_0_0,400
15532,66,46,2,group_1,user_0_4,205
15533,70,61,1,group_1,user_0_5,406
15534,52,56,1,group_1,user_0_8,841
15535,70,61,1,group_1,user_0_5,502
15536,66,61,3,group_1,user_0_2,276
15537,52,48,2,group_1,user_0_5,67
15538,54,46,1,group_1,user_0_8,873
15539,52,56,4,group_1,user_0_6,824
15540,70,48,1,group_1,user_0_9,100
15541,78,48,0,group_1,user_0_1,464
15542,77,53,1,group_1,user_0_3,942
15543,70,59,0,group_1,user_0_5,534
15544,78,56,3,group_1,user_0_5,455
15545,62,61,1,group_1,user_0_8,738
15546,52,48,4,group_1,user_0_8,999
15547,77,59,1,group_1,user_0_7,157
15548,52,42,2,group_1,user_0_2,799
15549,55,42,1,group_1,user_0_3,435
15550,77,42,0,group_1,user_0_1,508
15551,78,48,1,group_1,user_0_3,525
15552,62,42,3,group_1,user_0_9,371
15553,54,46,3,group_1,user_0_0,296
15554,70,56,1,group_1,user_0_5,763
15555,77,42,3,group_1,user_0_9,877
15556,60,56,2,group_1,user_0_3,235
15557,60,48,2,group_1,user_0_1,372
15558,59,59,0,group_1,user_0_4,892
15559,59,62,3,group_1,user_0_6,647
15560,57,42,1,group_1,user_0_2,539
15561,57,59,3,group_1,user_0_6,279
15562,77,62,4,group_1,user_0_8,743
15563,55,48,4,group_1,user_0_8,557
15564,78,48,4,group_1,user_0_6,386
15565,60,56,4,group_1,user_0_8,116
15566,60,59,0,group_1,user_0_5,219
15567,78,46,1,group_1,user_0_5,601
15568,55,46,4,group_1,user_0_0,381
15569,60,48,0,group_1,user_0_5,38
15570,50,56,4,group_1,user_0_2,397
15571,50,61,3,group_1,user_0_6,822
15572,55,46,4,group_1,user_0_4,976
15573,59,48,1,group_1,user_0_2,250
15574,52,62,2,group_1,user_0_5,197
15575,50,48,1,group_1,user_0_3,548
15576,77,53,3,group_1,user_0_4,218
15577,54,48,1,group_1,user_0_4,205
15578,62,42,0,group_1,user_0_7,405
15579,78,42,1,group_1,user_0_5,354
15580,66,46,0,group_1,user_0_4,504
15581,59,59,1,group_1,user_0_5,360
15582,52,42,4,group_1,user_0_9,825
15583,52,46,4,group_1,user_0_9,160
15584,70,46,3,group_1,user_0_3,318
15585,57,56,1,group_1,user_0_6,84
15586,52,59,0,group_1,user_0_5,376
15587,57,59,3,group_1,user_0_0,73
15588,55,46,3,group_1,user_0_4,556
15589,77,62,1,group_1,user_0_1,310
15590,77,46,1,group_1,user_0_0,386
15591,78,46,0,group_1,user_0_4,934
15592,60,48,4,group_1,user_0_1,680
15593,60,48,3,group_1,user_0_7,566
15594,78,53,1,group_1,user_0_0,817
15595,66,46,1,group_1,user_0_3,543
15596,60,48,1,group_1,user_0_8,9
15597,55,61,2,group_1,user_0_5,951
15598,60,42,3,group_1,user_0_4,86
15599,59,48,2,group_1,user_0_2,369
15600,62,59,4,group_1,user_0_2,639
15601,52,61,4,group_1,user_0_7,176
15602,52,48,4,group_1,user_0_7,901
15603,52,53,3,group_1,user_0_9,450
15604,50,53,1,group_1,user_0_5,946
15605,52,62,2,group_1,user_0_8,252
15606,55,61,4,group_1,user_0_3,246
15607,70,61,3,group_1,user_0_1,458
15608,55,61,1,group_1,user_0_6,457
15609,66,61,2,group_1,user_0_8,618
15610,62,59,1,group_1,user_0_3,625
15611,66,62,1,group_1,user_0_4,679
15612,70,53,4,group_1,user_0_5,210
15613,77,53,4,group_1,user_0_1,590
15614,66,61,3,group_1,user_0_7,72
15615,66,61,1,group_1,user_0_1,372
15616,60,62,4,group_1,user_0_9,790
15617,59,59,1,group_1,user_0_7,128
15618,52,61,1,group_1,user_0_2,52
15619,59,42,0,group_1,user_0_6,809
15620,59,56,4,group_1,user_0_2,93
15621,50,61,1,group_1,user_0_6,385
15622,70,42,4,group_1,user_0_2,472
15623,60,59,3,group_1,user_0_1,756
15624,50,48,4,group_1,user_0_7,446
15625,60,46,3,group_1,user_0_0,948
15626,55,48,4,group_1,user_0_4,141
15627,55,48,1,group_1,user_0_5,48
15628,57,42,4,group_1,user_0_2,787
15629,55,59,3,group_1,user_0_9,969
15630,60,42,4,group_1,user_0_5,418
15631,54,42,2,group_1,user_0_4,704
15632,59,61,0,group_1,user_0_9,71
15633,70,48,3,group_1,user_0_1,123
15634,55,48,0,group_1,user_0_4,42
15635,50,61,1,group_1,user_0_2,329
15636,59,48,0,group_1,user_0_1,791
15637,55,48,3,group_1,user_0_2,22
15638,70,48,3,group_1,user_0_8,44
15639,77,42,4,group_1,user_0_2,598
15640,54,48,3,group_1,user_0_3,141
15641,52,56,0,group_1,user_0_2,241
15642,57,48,2,group_1,user_0_0,57
15643,50,62,3,group_1,user_0_9,913
15644,57,46,3,group_1,user_0_3,218
15645,52,62,3,group_1,user_0_8,937
15646,60,56,1,group_1,user_0_0,791
15647,77,46,4,group_1,user_0_6,429
15648,50,42,3,group_1,user_0_3,261
15649,77,53,3,group_1,user_0_4,259
15650,50,61,1,group_1,user_0_1,93
15651,77,42,2,group_1,user_0_0,871
15652,50,48,3,group_1,user_0_0,365
15653,66,48,4,group_1,user_0_1,251
15654,59,62,4,group_1,user_0_0,7
15655,78,42,4,group_1,user_0_0,443
15656,66,46,1,group_1,user_0_7,717
15657,78,46,1,group_1,user_0_6,487
15658,55,59,1,group_1,user_0_9,274
15659,60,48,4,group_1,user_0_7,663
15660,52,59,2,group_1,user_0_1,273
15661,57,48,3,group_1,user_0_3,891
15662,54,53,0,group_1,user_0_8,471
15663,59,56,3,group_1,user_0_0,781
15664,50,62,4,group_1,user_0_4,377
15665,54,61,1,group_1,user_0_1,473
15666,62,59,3,group_1,user_0_8,897
15667,59,61,2,group_1,user_0_8,139
15668,60,61,3,group_1,user_0_7,79
15669,77,42,2,group_1,user_0_9,69
15670,70,61,2,group_1,user_0_2,918
15671,60,53,4,group_1,user_0_1,206
15672,70,56,4,group_1,user_0_9,271
15673,59,53,3,group_1,user_0_1,398
15674,66,62,0,group_1,user_0_5,561
15675,55,56,3,group_1,user_0_7,666
15676,59,61,3,group_1,user_0_9,289
15677,77,42,2,group_1,user_0_9,257
15678,55,48,3,group_1,user_0_1,632
15679,62,61,3,group_1,user_0_1,708
15680,57,62,0,group_1,user_0_6,920
15681,59,59,3,group_1,user_0_0,103
15682,70,42,1,group_1,user_0_1,298
15683,52,53,0,group_1,user_0_5,343
15684,70,48,2,group_1,user_0_6,657
15685,59,59,4,group_1,user_0_4,751
15686,77,48,3,group_1,user_0_6,569
15687,57,48,4,group_1,user_0_6,748
15688,54,46,2,group_1,user_0_3,539
15689,60,46,4,group_1,user_0_5,96
15690,57,62,1,group_1,user_0_3,106
15691,78,42,3,group_1,user_0_1,555
15692,57,56,3,group_1,user_0_9,622
15693,59,61,1,group_1,user_0_9,457
15694,50,42,1,group_1,user_0_6,299
15695,78,56,2,group_1,user_0_8,719
15696,59,42,3,group_1,user_0_2,573
15697,66,62,4,group_1,user_0_6,76
15698,77,61,2,group_1,user_0_4,546
15699,62,56,3,group_1,user_0_5,103
15700,50,61,2,group_1,user_0_5,324
15701,52,62,2,group_1,user_0_2,603
15702,77,53,1,group_1,user_0_4,156
15703,50,42,1,group_1,user_0_9,585
15704,54,48,1,group_1,user_0_5,964
15705,60,48,4,group_1,user_0_4,898
15706,55,46,1,group_1,user_0_8,171
15707,70,56,0,group_1,user_0_4,64
15708,66,56,2,group_1,user_0_5,947
15709,77,59,4,group_1,user_0_0,495
15710,60,61,0,group_1,user_0_1,950
15711,78,61,1,group_1,user_0_1,922
15712,60,46,0,group_1,user_0_9,464
15713,55,62,2,group_1,user_0_1,787
15714,50,53,0,group_1,user_0_5,290
15715,62,59,4,group_1,user_0_3,672
15716,78,61,3,group_1,user_0_0,492
15717,59,59,1,group_1,user_0_8,40
15718,66,56,1,group_1,user_0_6,407
15719,70,62,4,group_1,user_0_6,280
15720,52,42,4,group_1,user_0_4,898
15721,54,62,4,group_1,user_0_1,638
15722,59,61,0,group_1,user_0_0,565
15723,50,59,2,group_1,user_0_2,663
15724,77,61,4,group_1,user_0_9,722
15725,59,61,4,group_1,user_0_5,119
15726,50,46,2,group_1,user_0_5,14
15727,62,62,4,group_1,user_0_7,368
15728,59,62,0,group_1,user_0_0,400
15729,77,56,2,group_1,user_0_9,622
15730,78,42,2,group_1,user_0_1,423
15731,50,59,2,group_1,user_0_4,499
15732,78,46,2,group_1,user_0_1,264
15733,59,59,3,group_1,user_0_2,772
15734,55,56,1,group_1,user_0_6,909
15735,54,42,2,group_1,user_0_4,211
15736,78,61,2,group_1,user_0_3,88
15737,78,56,2,group_1,user_0_1,471
15738,62,59,3,group_1,user_0_7,519
15739,55,61,3,group_1,user_0_2,943
15740,66,61,1,group_1,user_0_6,893
15741,60,62,1,group_1,user_0_5,184
15742,54,46,2,group_1,user_0_6,309
15743,52,62,4,group_1,user_0_6,142
15744,66,56,1,group_1,user_0_7,568
15745,77,59,4,group_1,user_0_2,913
15746,54,62,1,group_1,user_0_8,911
15747,54,46,3,group_1,user_0_6,789
15748,54,62,0,group_1,user_0_2,622
15749,70,48,4,group_1,user_0_2,612
15750,78,61,0,group_1,user_0_0,908
15751,70,42,4,group_1,user_0_4,693
15752,70,61,3,group_1,user_0_0,164
15753,52,48,0,group_1,user_0_8,476
15754,59,46,1,group_1,user_0_5,524
15755,70,62,2,group_1,user_0_6,83
15756,59,61,3,group_1,user_0_4,878
15757,77,53,0,group_1,user_0_7,886
15758,54,53,0,group_1,user_0_7,518
15759,52,46,1,group_1,user_0_1,991
15760,62,62,3,group_1,user_0_2,569
15761,59,62,4,group_1,user_0_8,555
15762,62,56,0,group_1,user_0_8,248
15763,57,42,3,group_1,user_0_7,67
15764,52,42,3,group_1,user_0_1,171
15765,66,46,1,group_1,user_0_8,424
15766,60,53,2,group_1,user_0_3,528
15767,55,48,2,group_1,user_0_4,313
15768,52,48,4,group_1,user_0_5,308
15769,52,42,3,group_1,user_0_2,257
15770,54,61,0,group_1,user_0_3,718
15771,55,48,2,group_1,user_0_9,66
15772,66,42,0,group_1,user_0_9,597
15773,52,42,4,group_1,user_0_8,744
15774,77,48,1,group_1,user_0_3,21
