id,exampleid,LingPropValID,group,creator,timestamp
3085,2019,2349,group_1,user_0_6,718
3086,2003,1107,group_1,user_0_6,83
3087,2034,1664,group_1,user_0_4,774
3088,2043,1636,group_1,user_0_7,1
3089,2041,4474,group_1,user_0_8,550
3090,2001,5761,group_1,user_0_2,693
3091,2037,2264,group_1,user_0_7,753
3092,2012,940,group_1,user_0_5,967
3093,2026,3109,group_1,user_0_5,712
3094,2047,1538,group_1,user_0_7,647
3095,2029,7583,group_1,user_0_4,900
3096,2016,5614,group_1,user_0_2,244
3097,2031,365,group_1,user_0_2,442
3098,2005,2335,group_1,user_0_2,667
3099,2032,5959,group_1,user_0_3,668
3100,2033,9590,group_1,user_0_2,247
3101,2045,8037,group_1,user_0_6,883
3102,2002,4677,group_1,user_0_7,961
3103,2005,7907,group_1,user_0_8,324
3104,2006,9695,group_1,user_0_5,759
3105,2035,1702,group_1,user_0_2,678
3107,2042,870,group_1,user_0_4,752
3108,2022,709,group_1,user_0_4,959
3109,2037,8713,group_1,user_0_7,782
3111,2023,8068,group_1,user_0_0,900
3113,2023,6056,group_1,user_0_3,303
3114,2012,392,group_1,user_0_0,595
3115,2017,652,group_1,user_0_6,847
3116,2010,665,group_1,user_0_6,892
3117,2015,3027,group_1,user_0_2,767
3118,2010,23,group_1,user_0_1,225
3119,2039,4948,group_1,user_0_3,887
3120,2002,6532,group_1,user_0_0,290
3121,2039,1477,group_1,user_0_5,660
3122,2034,8423,group_1,user_0_7,514
3123,2008,2635,group_1,user_0_5,53
3124,2014,4731,group_1,user_0_7,889
3125,2033,2818,group_1,user_0_9,942
3126,2042,9611,group_1,user_0_5,931
3127,2032,44,group_1,user_0_9,782
3128,2025,1411,group_1,user_0_2,423
3129,2022,6168,group_1,user_0_7,314
3131,2014,5504,group_1,user_0_9,621
3132,2034,199,group_1,user_0_2,359
3133,2004,9003,group_1,user_0_0,763
3134,2005,7331,group_1,user_0_6,518
3135,2013,8145,group_1,user_0_3,232
3136,2019,1525,group_1,user_0_8,877
3137,2043,7611,group_1,user_0_4,812
3138,2001,799,group_1,user_0_0,972
3139,2048,9591,group_1,user_0_4,877
3140,2048,6702,group_1,user_0_9,871
3141,2020,3162,group_1,user_0_3,918
3142,2001,6546,group_1,user_0_2,631
3143,2041,6899,group_1,user_0_8,468
3144,2048,3468,group_1,user_0_1,447
3145,2024,7007,group_1,user_0_1,997
3146,2049,4878,group_1,user_0_7,585
3147,2028,1854,group_1,user_0_8,350
3148,2027,253,group_1,user_0_6,52
3149,2042,6614,group_1,user_0_1,917
3150,2029,7077,group_1,user_0_8,537
3151,2046,7296,group_1,user_0_3,29
3152,2014,542,group_1,user_0_8,846
3153,2012,5577,group_1,user_0_1,35
3154,2038,2973,group_1,user_0_9,572
3155,2004,3600,group_1,user_0_3,78
3156,2044,6232,group_1,user_0_8,981
3157,2027,7361,group_1,user_0_2,471
3158,2041,1662,group_1,user_0_6,171
3159,2021,9573,group_1,user_0_9,431
3160,2006,9275,group_1,user_0_2,252
3161,2023,9979,group_1,user_0_8,133
3162,2017,414,group_1,user_0_4,766
3163,2022,7808,group_1,user_0_2,683
3164,2003,19,group_1,user_0_0,648
3165,2011,7131,group_1,user_0_1,893
3166,2023,4735,group_1,user_0_6,953
3167,2010,7476,group_1,user_0_5,173
3168,2000,5811,group_1,user_0_8,556
3169,2016,7190,group_1,user_0_4,693
3170,2034,6457,group_1,user_0_4,296
3171,2014,1473,group_1,user_0_1,298
3172,2023,258,group_1,user_0_8,397
3173,2020,1053,group_1,user_0_1,221
3174,2048,5850,group_1,user_0_7,952
3175,2000,9794,group_1,user_0_1,311
3176,2017,5992,group_1,user_0_2,235
3177,2011,4825,group_1,user_0_0,838
3178,2042,9077,group_1,user_0_1,885
3179,2007,5036,group_1,user_0_6,436
3180,2029,1054,group_1,user_0_9,157
3181,2005,7172,group_1,user_0_1,811
3182,2037,3879,group_1,user_0_0,497
3183,2018,7083,group_1,user_0_5,682
3184,2047,1159,group_1,user_0_1,285
3185,2011,2404,group_1,user_0_4,875
3186,2029,4209,group_1,user_0_7,912
3187,2001,3694,group_1,user_0_4,782
3188,2030,7618,group_1,user_0_4,819
3189,2042,5426,group_1,user_0_8,62
3190,2025,2803,group_1,user_0_7,139
3191,2047,5658,group_1,user_0_0,187
3192,2041,843,group_1,user_0_7,291
3193,2047,7332,group_1,user_0_2,970
3194,2047,1388,group_1,user_0_7,495
3195,2021,1504,group_1,user_0_0,77
3196,2012,6853,group_1,user_0_6,294
3197,2032,6667,group_1,user_0_0,802
3198,2037,5790,group_1,user_0_6,217
3199,2002,5877,group_1,user_0_2,745
3201,2023,5985,group_1,user_0_1,690
3202,2040,6793,group_1,user_0_2,582
3203,2020,9140,group_1,user_0_7,515
3204,2007,3713,group_1,user_0_0,988
3205,2013,3238,group_1,user_0_8,259
3206,2008,7362,group_1,user_0_4,937
3207,2012,9157,group_1,user_0_5,345
3208,2027,4285,group_1,user_0_4,37
3209,2001,4687,group_1,user_0_6,880
3210,2027,6578,group_1,user_0_8,126
3211,2024,1508,group_1,user_0_7,201
3212,2029,5987,group_1,user_0_8,419
3213,2002,2681,group_1,user_0_4,991
3214,2029,4164,group_1,user_0_5,391
3215,2005,3110,group_1,user_0_5,604
3216,2044,7869,group_1,user_0_3,461
3217,2048,6768,group_1,user_0_2,762
3218,2037,172,group_1,user_0_0,312
3219,2008,7179,group_1,user_0_8,173
3220,2029,8146,group_1,user_0_9,746
3221,2016,5853,group_1,user_0_7,761
3222,2003,906,group_1,user_0_9,37
3223,2037,9331,group_1,user_0_7,580
3224,2015,1252,group_1,user_0_1,971
3225,2043,6961,group_1,user_0_3,339
3226,2031,819,group_1,user_0_3,38
3227,2024,5678,group_1,user_0_8,575
3228,2043,2045,group_1,user_0_5,429
3229,2005,5680,group_1,user_0_9,752
3230,2041,9684,group_1,user_0_5,216
3231,2023,9358,group_1,user_0_0,476
3232,2025,2426,group_1,user_0_2,821
3233,2040,6801,group_1,user_0_2,172
3234,2011,3572,group_1,user_0_4,588
3235,2048,4635,group_1,user_0_9,899
3236,2043,5604,group_1,user_0_7,61
3237,2039,2936,group_1,user_0_0,757
3238,2022,1153,group_1,user_0_5,989
3239,2045,7760,group_1,user_0_4,547
3240,2021,2334,group_1,user_0_7,810
3241,2004,6784,group_1,user_0_5,899
3242,2018,8023,group_1,user_0_6,754
3243,2033,7090,group_1,user_0_2,634
3244,2031,6462,group_1,user_0_4,571
3245,2010,3799,group_1,user_0_5,688
3246,2032,1679,group_1,user_0_2,3
3248,2021,3192,group_1,user_0_2,47
3249,2031,3478,group_1,user_0_5,386
3250,2021,3416,group_1,user_0_2,421
3251,2021,878,group_1,user_0_8,107
3252,2036,4720,group_1,user_0_1,897
3253,2044,1741,group_1,user_0_1,163
3254,2015,7559,group_1,user_0_1,379
3255,2040,5997,group_1,user_0_5,286
3256,2001,6305,group_1,user_0_5,662
3257,2007,5943,group_1,user_0_1,589
3259,2044,2757,group_1,user_0_2,770
3260,2032,4504,group_1,user_0_6,463
3261,2043,460,group_1,user_0_1,592
3262,2022,4766,group_1,user_0_4,74
3263,2037,4561,group_1,user_0_3,71
3264,2004,234,group_1,user_0_7,664
3265,2024,3515,group_1,user_0_1,961
3266,2030,6306,group_1,user_0_3,685
3267,2031,3788,group_1,user_0_3,754
3268,2001,4689,group_1,user_0_5,881
3269,2004,6150,group_1,user_0_8,221
3270,2039,7536,group_1,user_0_8,368
3271,2004,8828,group_1,user_0_0,995
3272,2012,2598,group_1,user_0_7,528
3273,2037,2633,group_1,user_0_1,787
3274,2041,1996,group_1,user_0_0,818
3275,2001,5643,group_1,user_0_7,619
3276,2016,2445,group_1,user_0_6,785
3277,2046,4126,group_1,user_0_2,64
3278,2015,2218,group_1,user_0_8,758
3279,2049,8767,group_1,user_0_9,66
3280,2016,8162,group_1,user_0_6,594
3281,2016,91,group_1,user_0_2,30
3282,2012,3819,group_1,user_0_4,866
3283,2040,1660,group_1,user_0_0,339
3284,2002,668,group_1,user_0_6,975
3285,2043,4949,group_1,user_0_9,88
3286,2013,2253,group_1,user_0_4,913
3287,2030,1381,group_1,user_0_9,918
3289,2045,2036,group_1,user_0_5,231
3290,2026,8304,group_1,user_0_8,420
3291,2009,8088,group_1,user_0_2,648
3292,2019,3996,group_1,user_0_6,954
3293,2021,7557,group_1,user_0_0,592
3294,2048,9841,group_1,user_0_1,656
3295,2049,7756,group_1,user_0_3,970
3296,2033,5292,group_1,user_0_8,532
3297,2028,3078,group_1,user_0_7,892
3298,2027,7612,group_1,user_0_5,843
3299,2029,2142,group_1,user_0_6,651
3300,2005,5026,group_1,user_0_7,239
3301,2046,4519,group_1,user_0_5,336
3302,2005,7996,group_1,user_0_5,760
3303,2002,5985,group_1,user_0_8,921
3304,2008,6132,group_1,user_0_1,200
3305,2039,8122,group_1,user_0_3,961
3306,2012,8502,group_1,user_0_0,3
3307,2016,9663,group_1,user_0_7,134
3308,2018,7674,group_1,user_0_6,599
3309,2002,3683,group_1,user_0_4,480
3310,2011,8874,group_1,user_0_2,47
3311,2027,2767,group_1,user_0_4,394
3312,2032,972,group_1,user_0_8,462
3313,2047,9647,group_1,user_0_7,564
3314,2009,2065,group_1,user_0_8,930
3315,2038,7909,group_1,user_0_2,998
3316,2018,1703,group_1,user_0_2,731
3317,2005,5011,group_1,user_0_6,990
3318,2007,7096,group_1,user_0_4,9
3321,2038,5138,group_1,user_0_3,753
3322,2007,5079,group_1,user_0_9,715
3323,2015,4439,group_1,user_0_1,461
3324,2049,5966,group_1,user_0_1,202
3326,2021,546,group_1,user_0_9,608
3327,2005,5236,group_1,user_0_0,65
3328,2029,2603,group_1,user_0_3,173
3329,2016,5658,group_1,user_0_2,616
3330,2009,1346,group_1,user_0_5,199
3331,2029,2348,group_1,user_0_6,337
3332,2025,5653,group_1,user_0_3,544
3333,2035,4119,group_1,user_0_9,157
3334,2022,3145,group_1,user_0_8,334
3335,2011,9685,group_1,user_0_8,546
3336,2045,1739,group_1,user_0_7,687
3337,2032,1787,group_1,user_0_4,989
3338,2008,2652,group_1,user_0_8,920
3339,2042,1157,group_1,user_0_9,566
3340,2032,2357,group_1,user_0_7,821
3341,2041,1680,group_1,user_0_1,194
3342,2007,3674,group_1,user_0_0,657
3343,2013,7400,group_1,user_0_4,687
3344,2047,3318,group_1,user_0_5,861
3346,2005,8362,group_1,user_0_7,881
3347,2021,6948,group_1,user_0_6,699
3348,2034,1050,group_1,user_0_9,780
3349,2026,8115,group_1,user_0_0,526
3350,2018,4290,group_1,user_0_8,20
3351,2016,4264,group_1,user_0_1,949
3352,2025,8126,group_1,user_0_2,429
3353,2005,375,group_1,user_0_3,847
3354,2042,4863,group_1,user_0_0,805
3356,2046,3071,group_1,user_0_7,360
3357,2038,1316,group_1,user_0_1,202
3358,2000,615,group_1,user_0_1,560
3360,2005,6415,group_1,user_0_3,35
3361,2033,7805,group_1,user_0_3,770
3362,2018,659,group_1,user_0_0,287
3363,2006,1602,group_1,user_0_2,942
3364,2025,672,group_1,user_0_9,255
3365,2020,2435,group_1,user_0_1,482
3366,2039,424,group_1,user_0_0,492
3367,2032,5880,group_1,user_0_6,934
3369,2047,91,group_1,user_0_5,850
3370,2030,2070,group_1,user_0_0,828
3372,2007,6181,group_1,user_0_4,314
3373,2018,8698,group_1,user_0_9,598
3374,2036,5474,group_1,user_0_2,860
3375,2047,4131,group_1,user_0_0,28
3376,2040,9687,group_1,user_0_7,434
3377,2043,2011,group_1,user_0_2,323
3378,2000,5583,group_1,user_0_3,662
3380,2020,3370,group_1,user_0_8,640
3381,2005,8876,group_1,user_0_4,275
3382,2015,3161,group_1,user_0_4,35
3383,2012,250,group_1,user_0_4,610
3385,2030,5412,group_1,user_0_8,374
3386,2042,4955,group_1,user_0_0,610
3387,2049,3288,group_1,user_0_9,654
3389,2044,4535,group_1,user_0_3,199
3391,2012,8323,group_1,user_0_9,907
3392,2027,9596,group_1,user_0_7,49
3393,2018,6276,group_1,user_0_4,306
3394,2027,6654,group_1,user_0_3,330
3395,2006,4090,group_1,user_0_0,558
3396,2011,4614,group_1,user_0_9,710
3397,2013,1736,group_1,user_0_9,626
3398,2036,4415,group_1,user_0_7,918
3399,2022,2605,group_1,user_0_8,721
3400,2049,6219,group_1,user_0_9,342
3401,2042,3491,group_1,user_0_5,569
3402,2045,3898,group_1,user_0_2,26
3403,2046,5921,group_1,user_0_4,932
3404,2049,681,group_1,user_0_2,968
3405,2014,6475,group_1,user_0_6,909
3406,2013,2324,group_1,user_0_4,955
3407,2021,6560,group_1,user_0_1,461
3408,2009,2934,group_1,user_0_9,283
3409,2001,1440,group_1,user_0_9,200
3410,2019,8108,group_1,user_0_0,282
3411,2021,3289,group_1,user_0_6,544
3412,2024,256,group_1,user_0_5,30
3413,2006,690,group_1,user_0_5,974
3414,2017,3076,group_1,user_0_6,876
3416,2040,594,group_1,user_0_7,948
3417,2021,3399,group_1,user_0_4,441
3418,2003,2874,group_1,user_0_2,129
3419,2008,2583,group_1,user_0_4,866
3420,2048,2559,group_1,user_0_8,515
3421,2030,5862,group_1,user_0_8,359
3422,2042,54,group_1,user_0_0,843
3423,2010,7755,group_1,user_0_5,870
3424,2029,2682,group_1,user_0_5,533
3425,2027,2324,group_1,user_0_1,851
3426,2033,6278,group_1,user_0_6,941
3427,2006,3277,group_1,user_0_8,77
3429,2011,280,group_1,user_0_2,178
3430,2003,2778,group_1,user_0_8,632
3431,2009,8511,group_1,user_0_6,961
3432,2010,9008,group_1,user_0_0,867
3433,2001,2456,group_1,user_0_5,706
3434,2021,6868,group_1,user_0_1,683
3435,2010,671,group_1,user_0_8,384
3436,2006,6846,group_1,user_0_0,111
3437,2001,7231,group_1,user_0_0,377
3438,2016,9030,group_1,user_0_8,295
3439,2019,1951,group_1,user_0_1,503
3440,2047,1171,group_1,user_0_8,409
3441,2047,5606,group_1,user_0_2,172
3442,2042,4050,group_1,user_0_8,581
3443,2027,4479,group_1,user_0_3,286
3444,2026,9375,group_1,user_0_8,466
3445,2047,1434,group_1,user_0_7,623
3446,2001,1815,group_1,user_0_7,753
3447,2019,7941,group_1,user_0_2,57
3448,2004,2914,group_1,user_0_3,361
3449,2019,1613,group_1,user_0_2,11
3450,2013,6341,group_1,user_0_7,106
3451,2023,7876,group_1,user_0_5,243
3452,2038,17,group_1,user_0_9,9
3453,2017,4629,group_1,user_0_8,408
3454,2007,4727,group_1,user_0_6,597
3455,2033,2992,group_1,user_0_1,532
3456,2005,1753,group_1,user_0_1,10
3457,2035,6658,group_1,user_0_4,208
3458,2028,3702,group_1,user_0_1,439
3459,2036,4896,group_1,user_0_9,643
3460,2027,6354,group_1,user_0_3,782
3461,2001,931,group_1,user_0_4,941
3462,2049,2593,group_1,user_0_9,416
3463,2041,5368,group_1,user_0_6,80
3464,2035,8481,group_1,user_0_3,149
3465,2030,1835,group_1,user_0_5,493
3466,2029,3901,group_1,user_0_2,977
3467,2036,6504,group_1,user_0_7,145
3468,2027,6495,group_1,user_0_0,911
3469,2026,7,group_1,user_0_2,199
3470,2049,3150,group_1,user_0_9,548
3471,2019,4134,group_1,user_0_4,360
3472,2027,3598,group_1,user_0_4,935
3473,2035,6424,group_1,user_0_6,345
3474,2029,3410,group_1,user_0_3,111
3475,2046,6602,group_1,user_0_6,995
3476,2004,9705,group_1,user_0_7,254
3477,2023,2584,group_1,user_0_3,140
3478,2038,9949,group_1,user_0_0,584
3479,2010,1919,group_1,user_0_8,436
3480,2048,9291,group_1,user_0_3,541
3481,2027,4824,group_1,user_0_5,923
3482,2032,6476,group_1,user_0_5,833
3483,2034,9563,group_1,user_0_7,430
3484,2011,7827,group_1,user_0_6,124
3485,2042,589,group_1,user_0_2,841
3486,2035,6285,group_1,user_0_6,701
3487,2032,6981,group_1,user_0_9,615
3488,2025,7558,group_1,user_0_9,390
3489,2026,8013,group_1,user_0_2,182
3490,2015,5815,group_1,user_0_9,907
3491,2024,3986,group_1,user_0_9,944
3492,2033,1543,group_1,user_0_7,55
3493,2025,5917,group_1,user_0_3,791
3494,2039,7797,group_1,user_0_8,411
3495,2048,5712,group_1,user_0_1,615
3496,2003,2105,group_1,user_0_0,821
3497,2002,4404,group_1,user_0_5,272
3498,2009,1300,group_1,user_0_6,208
3499,2017,8336,group_1,user_0_0,417
3500,2018,3052,group_1,user_0_2,847
3501,2039,1196,group_1,user_0_5,117
3502,2004,4224,group_1,user_0_3,934
3503,2041,4314,group_1,user_0_2,792
3504,2040,3105,group_1,user_0_8,723
3505,2027,4952,group_1,user_0_0,420
3506,2033,5144,group_1,user_0_2,482
3507,2006,7592,group_1,user_0_2,457
3508,2034,3049,group_1,user_0_3,746
3511,2034,1537,group_1,user_0_5,846
3512,2017,503,group_1,user_0_7,96
3513,2048,1633,group_1,user_0_2,51
3514,2009,8424,group_1,user_0_6,791
3515,2000,7439,group_1,user_0_5,769
3516,2000,2117,group_1,user_0_9,798
3517,2040,9025,group_1,user_0_4,893
3518,2020,769,group_1,user_0_1,914
3519,2039,3449,group_1,user_0_7,255
3520,2014,4383,group_1,user_0_4,347
3521,2012,9174,group_1,user_0_1,433
3522,2012,8104,group_1,user_0_8,981
3523,2015,2965,group_1,user_0_9,264
3524,2020,6066,group_1,user_0_6,990
3526,2023,9507,group_1,user_0_4,943
3528,2018,9328,group_1,user_0_5,788
3529,2031,57,group_1,user_0_0,350
3530,2049,5228,group_1,user_0_2,312
3531,2011,9216,group_1,user_0_1,561
3532,2008,6854,group_1,user_0_8,437
3533,2007,645,group_1,user_0_1,839
3534,2009,3546,group_1,user_0_0,141
3536,2038,7458,group_1,user_0_3,970
3537,2008,4594,group_1,user_0_0,515
3538,2003,579,group_1,user_0_9,535
3539,2014,3350,group_1,user_0_2,863
3540,2045,9168,group_1,user_0_1,163
3541,2015,7982,group_1,user_0_1,9
3542,2002,8861,group_1,user_0_2,803
3543,2030,8437,group_1,user_0_2,709
3544,2041,968,group_1,user_0_0,619
3545,2048,7364,group_1,user_0_3,78
3546,2013,4479,group_1,user_0_5,839
3547,2029,7578,group_1,user_0_6,965
3548,2043,768,group_1,user_0_1,585
3549,2040,5407,group_1,user_0_7,501
3550,2034,7350,group_1,user_0_0,340
3551,2030,1169,group_1,user_0_4,619
3552,2012,1760,group_1,user_0_2,543
3553,2038,1946,group_1,user_0_4,953
3554,2024,8399,group_1,user_0_2,79
3555,2034,6467,group_1,user_0_3,344
3556,2022,9475,group_1,user_0_0,252
3557,2007,3757,group_1,user_0_7,293
3558,2030,7941,group_1,user_0_0,16
3559,2042,8658,group_1,user_0_7,142
3560,2047,842,group_1,user_0_8,776
3561,2024,5379,group_1,user_0_3,624
3562,2030,3652,group_1,user_0_3,68
3563,2001,7106,group_1,user_0_9,313
3564,2044,5556,group_1,user_0_8,541
3565,2014,7258,group_1,user_0_1,906
3566,2049,284,group_1,user_0_3,571
3567,2024,9550,group_1,user_0_1,65
3568,2040,5041,group_1,user_0_2,279
3569,2026,6289,group_1,user_0_6,432
3570,2010,6748,group_1,user_0_9,618
3571,2002,9118,group_1,user_0_2,427
3572,2006,2249,group_1,user_0_1,179
3573,2008,2338,group_1,user_0_6,766
3574,2011,8918,group_1,user_0_8,79
3575,2007,423,group_1,user_0_2,738
3576,2036,8121,group_1,user_0_6,687
3577,2024,7162,group_1,user_0_7,638
3578,2048,2552,group_1,user_0_1,714
3579,2020,4840,group_1,user_0_4,929
3580,2038,1248,group_1,user_0_5,806
3581,2025,5130,group_1,user_0_5,116
3582,2000,7589,group_1,user_0_0,909
3583,2049,9583,group_1,user_0_2,347
3584,2042,9302,group_1,user_0_5,739
3585,2002,4132,group_1,user_0_5,707
3586,2013,1329,group_1,user_0_9,876
3587,2022,2391,group_1,user_0_3,88
3588,2024,8482,group_1,user_0_0,1
3589,2039,4403,group_1,user_0_6,471
3590,2027,1329,group_1,user_0_1,229
3591,2000,9176,group_1,user_0_1,785
3592,2000,9373,group_1,user_0_9,736
3593,2036,4413,group_1,user_0_4,242
3594,2006,717,group_1,user_0_8,115
3595,2041,1495,group_1,user_0_2,937
3596,2010,7351,group_1,user_0_0,591
3597,2031,4884,group_1,user_0_2,198
3598,2017,6126,group_1,user_0_7,56
3599,2029,2875,group_1,user_0_1,158
3600,2027,9255,group_1,user_0_8,669
3601,2002,2138,group_1,user_0_4,105
3602,2019,7651,group_1,user_0_0,476
3603,2016,9624,group_1,user_0_7,698
3604,2005,3343,group_1,user_0_4,141
3605,2031,3887,group_1,user_0_6,730
3606,2038,8115,group_1,user_0_7,376
3607,2034,7857,group_1,user_0_5,382
3608,2013,637,group_1,user_0_2,452
3609,2020,7981,group_1,user_0_5,87
3610,2029,3295,group_1,user_0_3,738
3611,2000,4875,group_1,user_0_1,107
3612,2003,4674,group_1,user_0_2,569
3613,2048,5193,group_1,user_0_6,339
3614,2018,1049,group_1,user_0_7,152
3615,2037,8082,group_1,user_0_2,773
3616,2047,90,group_1,user_0_9,433
3617,2029,7734,group_1,user_0_1,336
3618,2045,793,group_1,user_0_0,509
3619,2044,630,group_1,user_0_1,347
3620,2023,9753,group_1,user_0_1,652
3621,2025,9350,group_1,user_0_8,108
3622,2024,894,group_1,user_0_1,472
3623,2006,1503,group_1,user_0_2,154
3624,2042,6559,group_1,user_0_2,200
3625,2035,2632,group_1,user_0_8,679
3626,2006,6234,group_1,user_0_9,925
3628,2002,8035,group_1,user_0_6,219
3629,2012,6901,group_1,user_0_2,464
3630,2031,5102,group_1,user_0_3,584
3631,2015,7792,group_1,user_0_8,678
3632,2005,4498,group_1,user_0_9,846
3633,2032,8015,group_1,user_0_9,706
3634,2027,458,group_1,user_0_8,536
3635,2016,5441,group_1,user_0_5,730
3636,2035,8245,group_1,user_0_5,219
3637,2003,2076,group_1,user_0_9,639
3638,2011,8385,group_1,user_0_1,274
3639,2018,9989,group_1,user_0_2,857
3640,2030,8123,group_1,user_0_1,805
3641,2040,8805,group_1,user_0_1,781
3642,2006,421,group_1,user_0_2,595
3644,2019,8367,group_1,user_0_8,839
3645,2011,112,group_1,user_0_7,575
3646,2016,3902,group_1,user_0_5,681
3647,2043,8064,group_1,user_0_2,868
3648,2043,2948,group_1,user_0_7,207
3649,2027,9105,group_1,user_0_8,938
3650,2004,9382,group_1,user_0_0,850
3651,2038,2103,group_1,user_0_1,242
3652,2026,3745,group_1,user_0_5,94
3653,2010,113,group_1,user_0_9,733
3654,2042,9359,group_1,user_0_5,614
3655,2017,2018,group_1,user_0_8,786
3656,2035,8859,group_1,user_0_4,571
3657,2030,4083,group_1,user_0_6,126
3659,2045,8428,group_1,user_0_6,462
3660,2020,6772,group_1,user_0_1,330
3661,2011,3200,group_1,user_0_4,100
3662,2016,2691,group_1,user_0_3,125
3663,2048,724,group_1,user_0_1,494
3664,2009,7878,group_1,user_0_6,114
3665,2040,2554,group_1,user_0_7,296
3666,2002,7074,group_1,user_0_8,542
3667,2009,7780,group_1,user_0_5,730
3668,2034,2984,group_1,user_0_6,567
3670,2029,8615,group_1,user_0_3,141
3671,2039,8126,group_1,user_0_2,841
3672,2048,449,group_1,user_0_9,857
3673,2014,3961,group_1,user_0_9,299
3675,2009,7263,group_1,user_0_5,325
3676,2048,8827,group_1,user_0_6,505
3677,2025,1022,group_1,user_0_1,224
3678,2039,1496,group_1,user_0_9,348
3679,2017,5676,group_1,user_0_2,32
3680,2041,9450,group_1,user_0_6,241
3681,2048,6283,group_1,user_0_3,492
3682,2033,4349,group_1,user_0_1,643
3683,2013,9240,group_1,user_0_0,312
3684,2011,7942,group_1,user_0_0,708
3685,2032,4872,group_1,user_0_3,445
3686,2028,9020,group_1,user_0_5,63
3687,2012,1178,group_1,user_0_8,507
3688,2009,981,group_1,user_0_6,999
3690,2025,8977,group_1,user_0_6,516
3691,2008,1414,group_1,user_0_7,396
3692,2023,2325,group_1,user_0_8,798
3693,2022,2728,group_1,user_0_5,558
3694,2047,8574,group_1,user_0_9,752
3695,2006,4634,group_1,user_0_0,181
3696,2021,8119,group_1,user_0_6,195
3697,2044,4772,group_1,user_0_7,756
3698,2044,6831,group_1,user_0_5,557
3699,2024,4320,group_1,user_0_8,819
3700,2008,70,group_1,user_0_5,95
3701,2046,9294,group_1,user_0_3,488
3702,2049,988,group_1,user_0_3,50
3704,2012,6722,group_1,user_0_7,328
3705,2004,7206,group_1,user_0_0,46
3706,2011,2055,group_1,user_0_9,530
3707,2003,9320,group_1,user_0_7,423
3708,2015,2580,group_1,user_0_6,951
3709,2013,3028,group_1,user_0_2,936
3711,2024,8832,group_1,user_0_6,641
3712,2016,5340,group_1,user_0_5,924
3713,2047,7576,group_1,user_0_2,32
3714,2038,7888,group_1,user_0_6,534
3715,2028,7137,group_1,user_0_6,442
3716,2033,7944,group_1,user_0_0,762
3717,2015,2709,group_1,user_0_7,509
3718,2033,9333,group_1,user_0_1,468
3719,2040,2541,group_1,user_0_1,69
3721,2044,8808,group_1,user_0_7,631
3722,2037,2758,group_1,user_0_4,532
3723,2026,4349,group_1,user_0_2,959
3724,2036,3047,group_1,user_0_4,507
3725,2017,6611,group_1,user_0_7,369
3726,2042,7874,group_1,user_0_2,308
3727,2019,3832,group_1,user_0_4,294
3728,2008,1168,group_1,user_0_8,162
3729,2020,1723,group_1,user_0_0,886
3730,2048,2471,group_1,user_0_6,551
3731,2026,456,group_1,user_0_8,641
3732,2023,1743,group_1,user_0_5,11
3733,2040,8313,group_1,user_0_8,250
3734,2024,1532,group_1,user_0_0,297
3735,2034,1334,group_1,user_0_7,676
3736,2028,6211,group_1,user_0_9,872
3737,2037,2177,group_1,user_0_3,438
3738,2001,9095,group_1,user_0_8,83
3739,2031,9538,group_1,user_0_5,97
3740,2002,4304,group_1,user_0_7,148
3741,2045,5068,group_1,user_0_2,651
3743,2017,1202,group_1,user_0_5,550
3744,2036,7631,group_1,user_0_4,731
3745,2028,2075,group_1,user_0_4,994
3746,2026,5144,group_1,user_0_5,670
3747,2038,1277,group_1,user_0_3,407
3748,2009,6191,group_1,user_0_8,266
3749,2022,8063,group_1,user_0_1,781
3750,2019,1937,group_1,user_0_7,580
3751,2017,6731,group_1,user_0_8,828
3752,2048,2442,group_1,user_0_3,650
3753,2032,5491,group_1,user_0_0,14
3754,2048,7551,group_1,user_0_5,496
3755,2028,4946,group_1,user_0_9,458
3756,2025,8500,group_1,user_0_4,371
3757,2037,7899,group_1,user_0_6,322
3758,2047,7839,group_1,user_0_1,651
3759,2049,3731,group_1,user_0_9,199
3760,2023,7484,group_1,user_0_5,800
3761,2034,9479,group_1,user_0_6,585
3762,2011,2669,group_1,user_0_9,311
3763,2016,6363,group_1,user_0_3,305
3764,2002,7956,group_1,user_0_1,812
3765,2006,4267,group_1,user_0_9,69
3766,2042,657,group_1,user_0_2,554
3767,2022,2214,group_1,user_0_3,165
3768,2016,4885,group_1,user_0_5,719
3769,2037,5967,group_1,user_0_8,697
3770,2009,2339,group_1,user_0_8,902
3771,2034,1379,group_1,user_0_5,135
3772,2028,2398,group_1,user_0_3,377
3773,2003,3522,group_1,user_0_1,459
3774,2020,7426,group_1,user_0_8,179
3775,2037,9359,group_1,user_0_9,929
3776,2009,7409,group_1,user_0_2,498
3777,2043,7045,group_1,user_0_0,472
3778,2048,8330,group_1,user_0_9,539
3779,2015,2620,group_1,user_0_4,254
3780,2015,7114,group_1,user_0_6,969
3781,2020,2192,group_1,user_0_0,27
3782,2022,9195,group_1,user_0_3,603
3783,2040,7595,group_1,user_0_6,167
3784,2045,6387,group_1,user_0_8,504
3785,2018,9594,group_1,user_0_4,193
3786,2015,836,group_1,user_0_6,76
3787,2012,6616,group_1,user_0_6,255
3788,2019,6178,group_1,user_0_1,199
3789,2034,5548,group_1,user_0_0,204
3790,2012,9863,group_1,user_0_2,261
